Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
23,1189203,601812
493,829740,242349
992,1500840,913449
1498,1795113,1207722
1993,2820556,2233165
2523,1225934,638543
3014,1036041,448650
3528,232935,0
4022,631309,43918
4521,1904807,1317416
5026,2133776,1546385
5528,1537775,950384
6031,3008319,2420928
6535,4790048,4202657
7032,3386232,2798841
7531,3809094,3221703
8039,1281087,693696
8497,217699,0
8999,1993993,1406602
9501,2782402,2195011
10001,3092051,2504660
10522,1384824,797433
11014,1449624,862233
11514,1910755,1323364
12014,774879,187488
12516,495723,0
13026,414897,0
13541,116586,0
14045,155106,0
14544,161160,0
15033,1116027,528636
15547,204232,0
16061,153755,0
16560,150642,0
17052,420249,0
17570,139238,0
18025,125058,0
18526,112347,0
19031,134366,0
19539,121710,0
20040,122037,0
20542,148182,0
21049,123669,0
21553,181575,0
22054,152483,0
22561,204415,0
23058,169526,0
23572,114960,0
24066,213892,0
24576,140096,0
25025,174914,0
25535,130709,0
26039,131314,0
26538,159091,0
27048,161914,0
27548,139484,0
28047,233280,0
28559,163157,0
29061,170949,0
29573,135128,0
30070,133904,0
30574,200834,0
31081,160200,0
31569,1503836,916445
32060,829556,242165
32515,1320914,733523
33019,1194390,606999
33524,1233235,645844
34028,1323422,736031
34529,1181169,593778
35034,1002651,415260
35538,1185523,598132
36045,1203099,615708
36545,1234351,646960
,,
,,
