Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
46,549841,0
504,850688,297468
1003,1902077,1348857
1515,1570869,1017649
2011,1273923,720703
2514,1949779,1396559
3033,603254,50034
3544,245438,0
4049,47029,0
4552,75036,0
5062,31352,0
5519,43545,0
6011,764556,211336
6511,372374,0
7037,36601,0
7545,55348,0
8035,299220,0
8563,20701,0
9070,39661,0
9577,55348,0
10040,29611,0
10547,52254,0
11054,62373,0
11555,141771,0
12037,1443764,890544
12546,921490,368270
13049,128884,0
13562,10450,0
14065,19160,0
14568,29611,0
15069,16547,0
15573,20901,0
16074,19160,0
16578,23514,0
17038,22643,0
17543,26998,0
18048,31109,0
18553,33965,0
19056,40061,0
19561,40932,0
20068,29611,0
20572,26998,0
21076,29611,0
21580,74165,0
22086,34836,0
22591,41402,0
23049,27869,0
23554,42674,0
24057,32223,0
24563,39260,0
25067,41803,0
25573,33965,0
26090,37589,0
26597,55406,0
27093,220596,0
27557,30504,0
28063,58019,0
28572,35707,0
29080,32693,0
29589,42187,0
30098,37449,0
30604,36177,0
31062,38790,0
31554,1043013,489793
32084,36612,0
32581,64447,0
33096,58387,0
33596,46027,0
34105,44886,0
34614,108407,0
35072,48840,0
35576,43545,0
36087,30551,0
36591,58890,0
37093,77269,0
,,
,,
