Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
63,437631,0
504,800983,322726
1006,1488006,1009749
1514,1819555,1341298
2017,1237686,759429
2514,1798344,1320087
3027,693963,215706
3543,277758,0
4049,237417,0
4557,88650,0
5063,80600,0
5518,47900,0
6009,580777,102520
6537,95216,0
7039,45156,0
7552,47768,0
8058,36973,0
8566,55406,0
9074,23514,0
9530,39191,0
10041,22643,0
10550,27869,0
11064,28539,0
11573,56277,0
12059,518648,40391
12557,346633,0
13060,158894,0
13560,70363,0
14077,16547,0
14578,17418,0
15080,20901,0
15534,28740,0
16033,23514,0
16536,17418,0
17039,25256,0
17544,23514,0
18050,33094,0
18557,27216,0
19061,34836,0
19570,38320,0
20072,26127,0
20579,30481,0
21083,26998,0
21587,32223,0
22042,33094,0
22547,30481,0
23053,21772,0
23559,35707,0
24062,31352,0
24559,128044,0
25073,25256,0
25577,39191,0
26084,34836,0
26593,31352,0
27097,35707,0
27555,26127,0
28069,49980,0
28574,46766,0
29083,33965,0
29596,30481,0
30098,43545,0
30606,40388,0
31111,62443,0
31603,899140,420883
32074,27044,0
32560,619153,140896
33084,54623,0
33589,71279,0
34101,29611,0
34609,33965,0
35115,58689,0
35578,47098,0
36084,33094,0
36571,531828,53571
,,
,,
,,
