Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
45,536809,81962
501,770549,315702
1001,1435226,980379
1508,2621349,2166502
2017,2900728,2445881
2510,1524724,1069877
3016,2466769,2011922
3511,4069360,3614513
4012,4971461,4516614
4513,3792769,3337922
5018,1449344,994497
5524,2977917,2523070
6029,1398674,943827
6547,464269,9422
7041,2350768,1895921
7554,1763669,1308822
8040,2846299,2391452
8493,1095328,640481
8997,1415747,960900
9500,1488713,1033866
10003,2362638,1907791
10511,2472119,2017272
11014,1326494,871647
11523,683765,228918
12033,803485,348638
12522,502207,47360
13025,396763,0
13546,35873,0
14044,297498,0
14550,132058,0
15046,174679,0
15560,25256,0
16051,194455,0
16560,58370,0
17060,183859,0
17524,36578,0
18028,56609,0
18523,123119,0
19039,58602,0
19542,76349,0
20045,91844,0
20551,63604,0
21057,73868,0
21564,56408,0
22054,133871,0
22572,44216,0
23068,170726,0
23583,60030,0
24031,210348,0
24543,63176,0
25050,73314,0
25555,56909,0
26053,160876,0
26559,157593,0
27067,180576,0
27582,75967,0
28082,210124,0
28602,50458,0
29045,153316,0
29555,52446,0
30052,216691,0
30565,78496,0
31059,259324,0
31558,1355147,900300
32073,265479,0
32576,329602,0
33098,90049,0
33605,83690,0
34051,219974,0
34570,63915,0
35076,89100,0
35588,84140,0
36088,203558,0
36591,426750,0
,,
,,
