Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1037913,675794
496,1025593,663474
992,1425446,1063327
1501,2009041,1646922
2018,947179,585060
2525,168946,0
3013,902961,540842
3516,2184062,1821943
4022,2908360,2546241
4526,3420701,3058582
5023,3666747,3304628
5526,4419158,4057039
6028,2962152,2600033
6529,2467082,2104963
7033,1173200,811081
7542,154804,0
8002,265247,0
8510,131486,0
9019,90385,0
9509,555584,193465
10013,917772,555653
10524,240955,0
11027,359622,0
11531,829820,467701
12025,544506,182387
12527,264046,0
13030,343850,0
13545,65042,0
14037,282355,0
14553,55738,0
15051,136519,0
15555,81865,0
16048,216691,0
16499,269720,0
17016,61834,0
17509,308620,0
18039,70555,0
18521,158760,0
19034,66189,0
19525,269222,0
20037,58351,0
20535,207516,0
21045,59140,0
21537,685249,323130
22053,129600,0
22558,79252,0
23062,132840,0
23563,81921,0
24057,308844,0
24567,89269,0
25024,77511,0
25518,160538,0
26035,66189,0
26523,585381,223262
27029,1155179,793060
27520,798000,435881
28026,1182512,820393
28528,1165167,803048
29033,1160138,798019
29556,1175210,813091
30053,1251748,889629
30557,1123285,761166
31063,1139140,777021
31558,1604409,1242290
32073,1199556,837437
32574,1143944,781825
33076,1339898,977779
33524,802767,440648
34029,349536,0
34540,109355,0
35050,80123,0
35551,94849,0
36056,73156,0
36540,761271,399152
,,
,,
