Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
487,1312674,762224
987,1689504,1139054
1502,1856673,1306223
2001,563531,13081
2505,1671926,1121476
3005,1170656,620206
3508,396906,0
4008,1887303,1336853
4518,3659751,3109301
5035,2652934,2102484
5517,1886683,1336233
6021,1585298,1034848
6538,1330751,780301
7041,161158,0
7547,107244,0
8049,127881,0
8506,93715,0
8999,631234,80784
9497,1184680,634230
9997,1581856,1031406
10505,1397604,847154
11012,336593,0
11514,889903,339453
12013,435540,0
12518,291942,0
13019,266610,0
13523,68022,0
14026,111905,0
14529,74978,0
15032,125273,0
15534,88924,0
16037,81040,0
16541,219921,0
17044,93256,0
17548,93244,0
18001,112579,0
18506,464064,0
19010,93572,0
19514,59244,0
20017,318917,0
20521,76720,0
21026,152946,0
21530,83641,0
22034,549116,0
22538,68847,0
23042,91819,0
23547,88111,0
24052,146199,0
24505,111425,0
25010,166309,0
25515,89761,0
26019,289737,0
26522,693588,143138
27027,94847,0
27533,87148,0
28036,241288,0
28542,77545,0
29046,144846,0
29552,104731,0
30056,98036,0
30560,89761,0
31065,93892,0
31517,681002,130552
32021,223366,0
32527,84524,0
33030,115252,0
33536,106963,0
34040,272952,0
34544,95938,0
35047,102410,0
35555,88030,0
36058,149439,0
36556,1111630,561180
,,
,,
,,
