Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
54,299842,0
499,878533,397071
1003,1645422,1163960
1505,3144005,2662543
2001,2375947,1894485
2527,1480928,999466
3044,273464,0
3551,44253,0
4056,56007,0
4555,105926,0
5068,32223,0
5507,611320,129858
6009,54836,0
6533,110559,0
7048,47791,0
7553,70612,0
8098,45368,0
8564,39191,0
9073,43320,0
9529,103113,0
10036,27869,0
10544,24385,0
11049,65537,0
11527,714206,232744
12034,258220,0
12538,83571,0
13055,16558,0
13557,22643,0
14062,17418,0
14562,31352,0
15068,22643,0
15567,26998,0
16069,25746,0
16577,36578,0
17080,27869,0
17539,22643,0
18039,28740,0
18542,33965,0
19050,29611,0
19554,44416,0
20060,22643,0
20566,27869,0
21073,43545,0
21584,37345,0
22084,29210,0
22593,30481,0
23044,30481,0
23549,41471,0
24054,40061,0
24560,37449,0
25062,33094,0
25573,44485,0
26082,33965,0
26593,43414,0
27101,28576,0
27555,68608,0
28061,57417,0
28573,35375,0
29083,57017,0
29592,26998,0
30094,60901,0
30612,41001,0
31108,55876,0
31549,1269106,787644
32076,13308,0
32571,161236,0
33083,35707,0
33591,70820,0
34099,45826,0
34605,35707,0
35114,35707,0
35574,43947,0
36080,33802,0
36577,108540,0
,,
,,
