Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
59,427032,0
507,835237,274390
1008,912338,351491
1514,2497029,1936182
2007,1843058,1282211
2510,1596793,1035946
3022,903804,342957
3529,682127,121280
4056,39801,0
4558,51383,0
5020,24875,0
5526,59222,0
6033,46027,0
6542,75036,0
7049,50450,0
7552,250003,0
8046,344164,0
8570,53899,0
9006,523416,0
9534,37449,0
10043,38675,0
10546,54736,0
11056,35544,0
11534,642473,81626
12037,126754,0
12541,63350,0
13058,84396,0
13560,24385,0
14063,20901,0
14563,26127,0
15065,21391,0
15568,34435,0
16073,26998,0
16528,28740,0
17033,28740,0
17541,26127,0
18043,40061,0
18551,27869,0
19054,131753,0
19549,200275,0
20067,24385,0
20570,27869,0
21074,23514,0
21580,38320,0
22085,33094,0
22544,39191,0
23048,25256,0
23552,34836,0
24058,36578,0
24568,26998,0
25068,27869,0
25580,48708,0
26088,23514,0
26591,50181,0
27099,30481,0
27556,51522,0
28066,72493,0
28574,22643,0
29082,41858,0
29587,75845,0
30094,33965,0
30601,51403,0
31111,32223,0
31545,1165061,604214
32072,44755,0
32562,349090,0
33086,49510,0
33580,174009,0
34098,45287,0
34609,31352,0
35116,48708,0
35572,48771,0
36080,34836,0
36572,415865,0
,,
,,
,,
