Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
83,144495,0
556,202242,0
1058,150660,0
1556,868329,259048
2046,1469107,859826
2549,2983706,2374425
3058,2892170,2282889
3496,3089582,2480301
3999,3011458,2402177
4501,1653435,1044154
5005,2714802,2105521
5506,4017295,3408014
6007,3191672,2582391
6516,1316169,706888
7020,2108537,1499256
7519,1930964,1321683
8035,1443037,833756
8544,1109848,500567
9032,1521648,912367
9546,2117756,1508475
10043,1468924,859643
10543,1747503,1138222
11039,4002425,3393144
11540,3078474,2469193
12041,4030060,3420779
12543,3597359,2988078
13046,1824674,1215393
13553,740612,131331
14066,245479,0
14520,167641,0
15012,446515,0
15519,380851,0
16018,887321,278040
16520,181573,0
17032,221253,0
17530,549464,0
18038,1002404,393123
18547,220969,0
19047,247572,0
19552,177837,0
20056,192780,0
20563,195908,0
21059,325762,0
21560,430099,0
22064,346560,0
22558,1301850,692569
23061,941464,332183
23569,388981,0
24074,333803,0
24533,166990,0
25034,261830,0
25540,235033,0
26042,242971,0
26545,348372,0
27038,1670458,1061177
27546,507126,0
28050,400550,0
28553,386111,0
29059,326312,0
29560,430099,0
30070,623376,14095
30571,244313,0
31071,345835,0
31578,482280,0
32075,632415,23134
32582,305544,0
33046,272981,0
33553,167380,0
34039,443232,0
34549,229236,0
35050,456364,0
35551,367941,0
36062,612957,3676
36556,800369,191088
37058,1534306,925025
,,
,,
,,
