Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,730721,509639
501,1048326,827244
1001,1513619,1292537
1504,2490916,2269834
2005,3740521,3519439
2507,2636216,2415134
3010,3424433,3203351
3517,3852114,3631032
4017,4346470,4125388
4512,2404103,2183021
5014,3043036,2821954
5520,2323782,2102700
6022,1431328,1210246
6526,1027245,806163
7033,452757,231675
7541,241650,20568
8041,702669,481587
8560,63576,0
9017,60092,0
9509,1114976,893894
10007,1519054,1297972
10529,1122660,901578
11028,1160267,939185
11511,2086210,1865128
12017,1649652,1428570
12520,1388239,1167157
13020,1247968,1026886
13526,1125273,904191
14029,1173645,952563
14529,1162370,941288
15049,1143006,921924
15552,1569500,1348418
16058,1090678,869596
16566,157380,0
17066,323858,102776
17519,121500,0
18062,788710,567628
18525,78270,0
19031,69684,0
19537,62705,0
20037,52254,0
20541,65318,0
21045,77674,0
21547,53125,0
22051,67931,0
22556,69672,0
23060,52254,0
23566,65318,0
24071,67468,0
24578,77511,0
25078,91274,0
25542,65318,0
26045,71414,0
26547,93733,0
27049,80342,0
27551,97749,0
28050,101046,0
28561,60092,0
29064,154372,0
29571,77511,0
30069,445943,224861
30580,63576,0
31082,237862,16780
31596,115276,0
32044,81865,0
32548,92617,0
33055,131967,0
33563,93161,0
34063,155786,0
34573,106013,0
35071,103776,0
35580,102751,0
36086,95965,0
36567,801488,580406
,,
,,
,,
