Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
8,1164673,749854
493,1615190,1200371
996,1211278,796459
1498,2518030,2103211
1999,4142269,3727450
2501,2388762,1973943
3014,3630984,3216165
3513,5211614,4796795
4009,5161549,4746730
4514,3033400,2618581
5016,1570842,1156023
5527,240590,0
6032,69279,0
6552,69730,0
7054,67071,0
7561,33965,0
8050,458804,43985
8517,61032,0
9027,72624,0
9535,90462,0
10036,71414,0
10534,58405,0
11042,147420,0
11552,175274,0
12033,670363,255544
12533,288302,0
13043,181094,0
13554,39225,0
14059,53125,0
14562,49641,0
15065,62705,0
15565,45287,0
16066,51383,0
16572,39191,0
17028,187930,0
17536,66189,0
18029,331382,0
18542,48771,0
19050,149948,0
19554,67060,0
20068,113582,0
20570,46158,0
21076,197026,0
21581,59090,0
22025,143769,0
22538,47029,0
23035,213408,0
23549,78111,0
24039,652478,237659
24547,184200,0
25048,1281086,866267
25547,53440,0
26052,1175097,760278
26559,1118463,703644
27064,1131527,716708
27521,1121233,706414
28024,1757413,1342594
28527,1834442,1419623
29030,1145776,730957
29532,1120048,705229
30036,1133583,718764
30543,1119177,704358
31046,1044919,630100
31559,155470,0
32063,125139,0
32591,74801,0
33100,53125,0
33599,83745,0
34052,79660,0
34558,96277,0
35068,41803,0
35574,58351,0
36081,79259,0
36567,740229,325410
,,
,,
,,
