Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,382029,0
512,510161,127639
1024,860004,477482
1515,2166369,1783847
2004,3098047,2715525
2513,2325994,1943472
3022,4322784,3940262
3526,3804710,3422188
4024,3031786,2649264
4530,2085022,1702500
5035,1349968,967446
5542,1269806,887284
6037,1968560,1586038
6539,501305,118783
7054,139586,0
7507,202500,0
8013,174176,0
8516,197219,0
9011,668259,285737
9523,183060,0
10032,148550,0
10535,176144,0
11039,124020,0
11543,240807,0
12049,205739,0
12541,359396,0
13044,347397,0
13547,296962,0
14057,122273,0
14560,139739,0
15061,173340,0
15564,149323,0
16018,113819,0
16521,166565,0
17021,153752,0
17530,113819,0
18036,130557,0
18536,191160,0
19027,1139888,757366
19531,1300509,917987
20032,1144206,761684
20535,1328063,945541
21036,1543009,1160487
21538,1132874,750352
22049,238140,0
22547,387417,4895
23054,333425,0
23561,170099,0
24061,315156,0
24558,803050,420528
25024,137082,0
25531,173793,0
26030,328373,0
26534,279797,0
27043,210600,0
27546,174416,0
28051,196020,0
28552,196019,0
29054,195924,0
29561,212220,0
30053,788710,406188
30559,353055,0
31074,192913,0
31562,1025323,642801
32080,170100,0
32574,1126019,743497
33032,218427,0
33538,223606,0
34045,183060,0
34549,183621,0
35054,270471,0
35567,131673,0
36059,236259,0
36564,208317,0
37063,817935,435413
,,
,,
,,
