Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
51,505751,53006
503,807668,354923
1010,1692035,1239290
1502,3329045,2876300
2005,4620229,4167484
2507,3645665,3192920
3016,1356723,903978
3533,193578,0
4033,245595,0
4536,984648,531903
5043,1138893,686148
5540,1722720,1269975
6044,1997502,1544757
6556,1443712,990967
7011,1849831,1397086
7512,917882,465137
8006,2857565,2404820
8529,1609265,1156520
9018,1011972,559227
9531,130557,0
10034,269249,0
10536,791869,339124
11037,1104805,652060
11545,140600,0
12056,147398,0
12533,1066278,613533
13042,424749,0
13546,231155,0
14050,209454,0
14561,65318,0
15068,61834,0
15567,67060,0
16021,70543,0
16521,66189,0
17020,535161,82416
17522,1421243,968498
18025,950573,497828
18534,196393,0
19029,1495482,1042737
19544,508783,56038
20043,1315900,863155
20539,2519555,2066810
21053,1631392,1178647
21562,1004173,551428
22051,2103717,1650972
22554,1809330,1356585
23053,1970832,1518087
23568,1326838,874093
24072,630287,177542
24574,68257,0
25082,59222,0
25530,101896,0
26033,288243,0
26539,189698,0
27034,1087685,634940
27548,117573,0
28050,74027,0
28556,67060,0
29058,73565,0
29563,62705,0
30071,61834,0
30578,62705,0
31071,298771,0
31581,1276276,823531
32034,438589,0
32539,2096621,1643876
33036,2831894,2379149
33547,2590537,2137792
34051,1635098,1182353
34549,617241,164496
35052,961012,508267
35566,2157782,1705037
36080,818354,365609
36568,1684591,1231846
,,
,,
