Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
50,554103,0
501,759873,107092
1007,994880,342099
1501,3194783,2542002
2003,3798621,3145840
2505,2638684,1985903
3017,1966011,1313230
3531,1208121,555340
4031,308534,0
4528,1075514,422733
5038,1808599,1155818
5539,1811833,1159052
6040,2341663,1688882
6511,1402891,750110
7013,1728970,1076189
7515,949557,296776
8012,2515181,1862400
8527,1611731,958950
9032,697774,44993
9534,126093,0
10034,417703,0
10541,165149,0
11038,408141,0
11535,1775548,1122767
12036,998401,345620
12539,863912,211131
13041,237895,0
13558,60201,0
14067,82632,0
14514,57589,0
15017,71414,0
15519,64665,0
16021,69754,0
16519,135898,0
17021,852778,199997
17524,303717,0
18025,947804,295023
18536,2928689,2275908
19038,1026463,373682
19539,1235246,582465
20060,1380532,727751
20538,2919973,2267192
21050,1507151,854370
21549,956827,304046
22056,398711,0
22557,1761628,1108847
23055,2155421,1502640
23571,1389578,736797
24027,647987,0
24535,64447,0
25038,75960,0
25539,127209,0
26042,292715,0
26552,178539,0
27050,270540,0
27561,140600,0
28065,72565,0
28570,77946,0
29071,62705,0
29576,60419,0
30078,71414,0
30537,53996,0
31039,195312,0
31532,1344314,691533
32040,1157686,504905
32535,2184243,1531462
33041,2766897,2114116
33552,1600682,947901
34056,1238982,586201
34553,951038,298257
35059,1557400,904619
35574,2225826,1573045
36088,875970,223189
36569,1555589,902808
,,
,,
,,
