Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
55,537679,0
500,786340,229468
1003,1384188,827316
1510,2794105,2237233
2026,2317150,1760278
2533,432014,0
3018,1836545,1279673
3524,2201161,1644289
4018,2328333,1771461
4520,2502896,1946024
5023,3392418,2835546
5524,4096605,3539733
6029,2574352,2017480
6535,1258563,701691
7035,1400030,843158
7573,1649929,1093057
8067,1109597,552725
8527,54151,0
9015,691835,134963
9525,128291,0
10032,329528,0
10547,55807,0
11055,53996,0
11565,44473,0
12077,61018,0
12550,1293093,736221
13007,174640,0
13510,121714,0
14014,184403,0
14530,30350,0
15026,131328,0
15538,33094,0
16041,26998,0
16539,47969,0
17041,28339,0
17546,32550,0
18054,55475,0
18558,41803,0
19064,36578,0
19572,27869,0
20074,89379,0
20585,40932,0
21042,44906,0
21548,36578,0
22051,31352,0
22557,42743,0
23059,39460,0
23567,30590,0
24077,44416,0
24575,30481,0
25082,45750,0
25587,44770,0
26089,49109,0
26547,34836,0
27056,59258,0
27565,44172,0
28078,44525,0
28575,43545,0
29087,36578,0
29594,41803,0
30102,39136,0
30558,39661,0
31066,29611,0
31575,33965,0
32088,33094,0
32597,26236,0
33096,67198,0
33611,28740,0
34064,47969,0
34573,28740,0
35078,51330,0
35589,35707,0
36096,41803,0
36598,303054,0
,,
,,
