Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,883992,421823
496,873751,411582
989,1536022,1073853
1491,1619886,1157717
2000,2387457,1925288
2506,189126,0
3010,1442629,980460
3525,1857436,1395267
4018,1789296,1327127
4511,2331928,1869759
5013,3468364,3006195
5515,3278594,2816425
6026,3468454,3006285
6521,3639862,3177693
7028,1958186,1496017
7525,1128983,666814
8028,1780374,1318205
8536,908354,446185
8997,120195,0
9502,50558,0
10023,93336,0
10532,44427,0
11047,38891,0
11525,573607,111438
12056,61942,0
12529,1243844,781675
13036,980036,517867
13538,854680,392511
14045,1173646,711477
14544,777092,314923
15045,709839,247670
15550,1078863,616694
16004,871087,408918
16503,891499,429330
17025,20765,0
17523,39191,0
18029,29611,0
18535,38320,0
19041,32223,0
19545,43545,0
20036,1293700,831531
20533,983799,521630
21038,1115137,652968
21544,1099303,637134
22045,1120520,658351
22553,1087824,625655
23005,1177256,715087
23509,1037238,575069
24011,1131527,669358
24519,1155828,693659
25023,1104529,642360
25528,1094791,632622
26032,1150131,687962
26542,924180,462011
27057,272887,0
27565,82152,0
28049,44287,0
28535,91390,0
29051,40400,0
29565,20901,0
30072,57017,0
30583,43884,0
31087,41803,0
31549,51052,0
32055,45225,0
32562,51934,0
33073,114550,0
33579,33965,0
34086,33094,0
34594,55475,0
35053,29611,0
35556,67868,0
36065,50651,0
36556,512583,50414
37075,668719,206550
,,
,,
