Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
21,1406287,1037045
489,1692142,1322900
989,1032493,663251
1501,1978945,1609703
1996,2660104,2290862
2496,2215559,1846317
3017,45287,0
3507,1677802,1308560
4009,2258579,1889337
4512,2623990,2254748
5014,2487758,2118516
5517,2831923,2462681
6019,2480852,2111610
6530,2258579,1889337
7037,2488022,2118780
7542,2652934,2283692
7989,2495192,2125950
8491,2072157,1702915
8996,1176369,807127
9500,860411,491169
10004,1484209,1114967
10508,1197405,828163
11010,1469869,1100627
11513,1885734,1516492
12025,2796336,2427094
12520,2595574,2226332
13034,2674445,2305203
13534,2459342,2090100
14032,2746146,2376904
14535,2789166,2419924
15036,2922076,2552834
15538,2821695,2452453
16042,1864224,1494982
16496,946452,577210
17001,881921,512679
17505,867581,498339
18004,1075514,706272
18512,989472,620230
19015,645308,276066
19534,32894,0
20041,35576,0
20536,167443,0
21050,37787,0
21557,56150,0
22064,33094,0
22520,33965,0
23025,48708,0
23532,51922,0
24037,63576,0
24539,51922,0
25049,48439,0
25555,58959,0
26063,39191,0
26572,44035,0
27027,46628,0
27534,38320,0
28044,34836,0
28552,31352,0
29054,41803,0
29560,51252,0
30067,42674,0
30570,52793,0
31077,54535,0
31585,37449,0
32034,33094,0
32543,29611,0
33055,54736,0
33553,77718,0
34064,40932,0
34571,31352,0
35077,43545,0
35583,33094,0
36090,40932,0
36584,244363,0
37039,831730,462488
,,
,,
