Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
37,456841,0
494,688015,184579
999,1401933,898497
1505,2276949,1773513
1998,2406875,1903439
2499,2023087,1519651
3013,1246790,743354
3521,257546,0
4038,77665,0
4551,140850,0
5059,44940,0
5565,137629,0
6011,189592,0
6532,44416,0
7042,23526,0
7549,69421,0
8063,38320,0
8569,26127,0
9077,62373,0
9533,72893,0
10033,129501,0
10546,43545,0
11053,46628,0
11564,46227,0
12048,1016694,513258
12555,199741,0
13058,92338,0
13560,84779,0
14077,20030,0
14538,19758,0
15033,25256,0
15535,29611,0
16037,17418,0
16539,28740,0
17045,26127,0
17548,33965,0
18056,33094,0
18563,26127,0
19065,100068,0
19573,36442,0
20078,33094,0
20584,38320,0
21036,27869,0
21542,29611,0
22048,30481,0
22553,27869,0
23059,38320,0
23562,29611,0
24068,39191,0
24572,40061,0
25075,33094,0
25587,33094,0
26093,32693,0
26602,54936,0
27065,26127,0
27566,31736,0
28078,45995,0
28564,258187,0
29068,917772,414336
29573,883674,380238
30073,842250,338814
30599,32972,0
31106,43345,0
31592,623798,120362
32066,31375,0
32551,709839,206403
33076,208121,0
33580,128240,0
34095,48840,0
34599,29611,0
35109,29611,0
35614,37048,0
36070,51452,0
36556,586488,83052
,,
,,
