Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
58,304701,0
503,1014628,493339
1004,1788236,1266947
1513,2758375,2237086
2005,2568134,2046845
2514,1208540,687251
3024,103123,0
3557,32503,0
4059,76789,0
4551,628972,107683
4993,1093049,571760
5516,1150530,629241
6014,834323,313034
6537,43602,0
7043,32693,0
7554,30238,0
8044,548433,27144
8580,24249,0
9018,262656,0
9535,44485,0
10045,34836,0
10556,113776,0
11055,68705,0
11556,90720,0
12046,967973,446684
12550,814851,293562
13053,219974,0
13567,14816,0
14071,19160,0
14584,26998,0
15073,27869,0
15576,20030,0
16079,22643,0
16533,16547,0
17037,31352,0
17544,27869,0
18048,34836,0
18552,35707,0
19042,326443,0
19560,34836,0
20067,22643,0
20571,42130,0
21081,60901,0
21581,23514,0
22091,33094,0
22545,40932,0
23059,37449,0
23553,40061,0
24053,58701,0
24563,28740,0
25069,33094,0
25574,33965,0
26082,31352,0
26587,26998,0
27094,27869,0
27551,29611,0
28057,37449,0
28560,32223,0
29069,32223,0
29563,652478,131189
30085,25256,0
30589,41803,0
31097,62846,0
31600,154554,0
32105,32693,0
32603,115020,0
33068,98803,0
33577,64720,0
34089,49911,0
34596,36578,0
35107,44253,0
35610,48771,0
36121,21772,0
36621,770132,248843
,,
,,
,,
