Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
75,406513,0
539,145024,0
1033,850971,402116
1529,2243716,1794861
2031,3741038,3292183
2539,1193028,744173
3047,891927,443072
3556,478024,29169
4062,49676,0
4570,53171,0
5079,36647,0
5532,103787,0
6045,67301,0
6549,50547,0
7056,39248,0
7563,45344,0
8066,455222,6367
8574,28797,0
9081,47086,0
9539,48862,0
10050,183906,0
10558,47074,0
11056,1009291,560436
11561,179532,0
12062,51896,0
12565,13969,0
13067,74430,0
13570,29656,0
14073,27926,0
14575,24454,0
15078,24431,0
15581,26207,0
16087,31421,0
16585,236456,0
17043,39412,0
17549,34905,0
18055,41872,0
18561,28774,0
19063,211753,0
19567,27915,0
20075,38400,0
20580,54088,0
21085,32258,0
21589,35753,0
22094,44485,0
22599,41872,0
23055,27021,0
23559,143824,0
24068,34011,0
24570,39294,0
25076,40119,0
25584,54122,0
26085,59359,0
26594,43648,0
27099,37472,0
27604,48851,0
28060,48885,0
28564,54088,0
29070,65501,0
29579,54111,0
30086,34882,0
30592,43614,0
31098,52380,0
31603,959694,510839
32108,72503,0
32613,157855,0
33068,67266,0
33573,49687,0
34083,47121,0
34587,61158,0
35094,48885,0
35599,42766,0
36106,34859,0
36606,444962,0
,,
,,
,,
