Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
55,414112,0
498,951114,426032
1000,1758969,1233887
1509,3330220,2805138
2003,5002681,4477599
2504,4886602,4361520
3007,3019048,2493966
3526,853019,327937
4023,2666459,2141377
4525,1624499,1099417
5019,2568221,2043139
5525,2533742,2008660
6031,3715030,3189948
6534,3082242,2557160
7053,1414694,889612
7539,2329258,1804176
8041,1180628,655546
8554,136080,0
9013,100177,0
9508,387781,0
10018,226293,0
10518,174960,0
11024,138124,0
11528,671672,146590
12014,1261753,736671
12523,326302,0
13029,250987,0
13540,134572,0
14042,160380,0
14547,99040,0
15051,140013,0
15543,512963,0
16051,184946,0
16558,100428,0
17059,131990,0
17561,179820,0
18021,99312,0
18529,92316,0
19027,109355,0
19530,170100,0
20030,181440,0
20539,98332,0
21044,97052,0
21545,437559,0
22047,158612,0
22556,372185,0
23059,114283,0
23563,79252,0
24069,90574,0
24568,111587,0
25071,130024,0
25518,397267,0
26039,133585,0
26533,136363,0
27043,87091,0
27543,124977,0
28051,129050,0
28555,190232,0
29069,99283,0
29572,101189,0
30072,157442,0
30576,130596,0
31084,119398,0
31575,1313220,788138
32085,171204,0
32534,214373,0
33031,727167,202085
33546,86220,0
34052,112703,0
34556,167698,0
35039,765154,240072
35546,932173,407091
36064,131832,0
36566,619189,94107
,,
,,
,,
