Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
93,691418,59565
481,815178,183325
984,1791967,1160114
1487,3187993,2556140
1992,4997480,4365627
2487,4805249,4173396
2991,2607259,1975406
3492,881843,249990
3995,1108643,476790
4499,1499417,867564
5001,1805860,1174007
5504,2116819,1484966
6007,2828668,2196815
6508,2080194,1448341
7020,1348168,716315
7537,116302,0
8035,893077,261224
8530,1018170,386317
9043,356706,0
9506,111259,0
10002,151779,0
10507,215459,0
11016,214851,0
11499,834583,202730
12004,482298,0
12509,319533,0
13010,421125,0
13512,552097,0
14027,73156,0
14527,107123,0
15032,108239,0
15520,717248,85395
16024,208139,0
16528,600194,0
17043,109355,0
17550,95800,0
18051,100972,0
18557,103367,0
19005,145800,0
19512,126093,0
20006,727966,96113
20519,363801,0
21025,346266,0
21525,449026,0
22034,170242,0
22538,108239,0
23034,338169,0
23546,119398,0
24047,170241,0
24553,111587,0
25060,97924,0
25548,738362,106509
26019,124288,0
26520,135020,0
27026,117166,0
27532,153900,0
28036,130557,0
28552,121630,0
29045,127429,0
29551,101461,0
30052,100999,0
30557,119398,0
31060,116050,0
31551,2074319,1442466
32069,182965,0
32574,112347,0
33018,321753,0
33522,344736,0
34039,108239,0
34535,251079,0
35042,141701,0
35536,806557,174704
36053,113639,0
36557,465630,0
,,
,,
