Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1472073,304497
495,2024850,857274
998,2190643,1023067
1501,2306953,1139377
2005,3753289,2585713
2497,3582336,2414760
3006,1986764,819188
3510,430520,0
4021,1408374,240798
4532,147127,0
5019,1195363,27787
5536,262058,0
6029,1583385,415809
6545,438340,0
7045,1227150,59574
7537,2275764,1108188
8052,535964,0
8560,391912,0
9017,57480,0
9522,74928,0
10023,72531,0
10533,64447,0
11028,116847,0
11514,1034887,0
12018,271357,0
12523,904578,0
13021,345192,0
13539,36578,0
14041,52254,0
14541,48009,0
15044,38947,0
15547,41803,0
16049,53125,0
16553,43545,0
17047,410400,0
17549,1380007,212431
18064,214291,0
18569,486714,0
19020,44416,0
19525,47900,0
20031,38429,0
20534,43273,0
21025,544927,0
21544,56609,0
22038,276012,0
22544,1035790,0
23057,55738,0
23560,49641,0
24062,239586,0
24571,48771,0
25076,47029,0
25529,44416,0
26039,47900,0
26543,44035,0
27032,374025,0
27541,380023,0
28050,83472,0
28568,60494,0
29069,85487,0
29572,71753,0
30079,62651,0
30584,72612,0
31093,75237,0
31544,73564,0
32052,166966,0
32534,1340493,172917
33052,541761,0
33562,543503,0
34065,57480,0
34573,47900,0
35078,48771,0
35583,46158,0
36090,66189,0
36540,603726,0
,,
,,
,,
