Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
22,1810147,758265
497,1332432,280550
993,980738,0
1495,1897463,845581
1997,3261283,2209401
2500,3395665,2343783
3001,2740009,1688127
3504,2912125,1860243
4006,2583943,1532061
4508,2225645,1173763
5014,1155755,103873
5543,197140,0
6049,101445,0
6549,65329,0
7053,66897,0
7549,670325,0
8047,1225772,173890
8527,62098,0
9003,591454,0
9523,44439,0
10026,94849,0
10529,82574,0
11040,55602,0
11530,397480,0
12060,56582,0
12533,936897,0
13034,997153,0
13539,944506,0
14054,370174,0
14560,38320,0
15060,43545,0
15560,48771,0
16064,37449,0
16567,40932,0
17016,50512,0
17509,845720,0
18016,2001169,949287
18528,1125981,74099
19030,1112009,60127
19523,1483861,431979
20043,1093555,41673
20541,1100888,49006
21048,975439,0
21551,1114822,62940
22057,1103500,51618
22549,1734814,682932
23043,1249408,197526
23548,1684424,632542
24048,1395495,343613
24559,44416,0
25028,46169,0
25530,48607,0
26043,52254,0
26544,49641,0
27050,41803,0
27540,702669,0
28057,135083,0
28569,58027,0
29070,43545,0
29573,51383,0
30075,45043,0
30580,46158,0
31084,49641,0
31536,47029,0
32044,52254,0
32543,678476,0
33040,545904,0
33556,524107,0
34060,506643,0
34564,44525,0
35077,70244,0
35587,58351,0
36089,78990,0
36570,753548,0
,,
,,
,,
