Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1442177,601004
498,894529,53356
994,1337387,496214
1504,1402020,560847
1999,2836071,1994898
2501,3096284,2255111
3003,2810829,1969656
3505,3998803,3157630
4008,2593950,1752777
4509,1250796,409623
5012,1426199,585026
5525,1162649,321476
6045,151403,0
6551,67060,0
7042,476580,0
7557,106866,0
8047,1318506,477333
8517,76246,0
9011,332113,0
9528,45287,0
10036,70841,0
10534,86520,0
11044,90385,0
11535,878258,37085
12030,453558,0
12535,177201,0
13039,1272142,430969
13554,70555,0
14055,469782,0
14558,34836,0
15061,39191,0
15565,43545,0
16016,39191,0
16521,39789,0
17024,65318,0
17519,219974,0
18019,1358497,517324
18534,50524,0
19036,47029,0
19544,44362,0
20047,32223,0
20552,43545,0
21057,44416,0
21561,50512,0
22063,54867,0
22569,42674,0
23063,1390684,549511
23524,62705,0
24029,74763,0
24534,55738,0
25038,44471,0
25544,42674,0
26048,56609,0
26552,40061,0
27055,162279,0
27574,71974,0
28054,1376344,535171
28558,1053107,211934
29056,1465387,624214
29577,899730,58557
30085,1103500,262327
30535,1125273,284100
31037,1111339,270166
31541,1097404,256231
32033,1321245,480072
32550,1091308,250135
33043,2329932,1488759
33560,1174988,333815
34057,1106113,264940
34560,1101758,260585
35060,1090939,249766
35565,503047,0
36060,938988,97815
36583,83884,0
,,
,,
,,
