Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1105330,471457
490,1256151,622278
998,2118355,1484482
1494,3513716,2879843
2001,3609974,2976101
2492,3388495,2754622
2997,2608511,1974638
3500,348971,0
4002,1731964,1098091
4513,1117158,483285
5017,1274421,640548
5523,575416,0
6041,41803,0
6539,115020,0
7046,97412,0
7554,56609,0
8017,54867,0
8516,54867,0
9007,817390,183517
9525,53137,0
10029,57480,0
10533,72014,0
11040,96602,0
11550,68802,0
12030,476295,0
12533,198033,0
13038,131415,0
13551,37472,0
14058,44312,0
14558,47029,0
15053,128240,0
15564,40061,0
16016,41803,0
16520,50975,0
17026,74763,0
17532,42674,0
18036,60092,0
18539,49641,0
19029,548433,0
19546,53425,0
20054,53996,0
20561,62705,0
21063,61834,0
21569,58215,0
22054,795880,162007
22526,52011,0
23023,306521,0
23523,1013146,379273
24022,740271,106398
24527,1174988,541115
25027,1128200,494327
25535,1124560,490687
26036,1133426,499553
26541,1116721,482848
27048,938679,304806
27554,1146647,512774
28060,1121789,487916
28511,1149260,515387
29019,1128200,494327
29524,1110468,476595
30026,932583,298710
30536,268797,0
31040,261830,0
31559,287391,0
32074,57861,0
32581,59222,0
33084,88100,0
33591,45287,0
34049,58107,0
34557,57480,0
35063,58514,0
35563,49641,0
36073,58832,0
36557,695499,61626
,,
,,
,,
