Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
15,498755,203520
486,1140916,845681
990,2015830,1720595
1494,2033695,1738460
1987,3268747,2973512
2488,3383088,3087853
2990,3008846,2713611
3493,2151301,1856066
3999,2208541,1913306
4501,1137067,841832
5004,868062,572827
5508,259850,0
6033,75565,0
6530,136479,0
7039,74536,0
7502,59222,0
8009,43545,0
8510,63588,0
9013,42674,0
9517,43685,0
10010,580805,285570
10536,60963,0
11034,115877,0
11515,1391021,1095786
12017,1269176,973941
12523,1156691,861456
13040,36647,0
13543,53125,0
14042,52446,0
14547,58351,0
15000,36578,0
15503,33965,0
16010,53137,0
16514,58025,0
17010,226540,0
17522,84806,0
18028,50512,0
18530,43545,0
19026,362189,66954
19541,52638,0
20046,47040,0
20555,39191,0
21056,90982,0
21557,64720,0
22015,56609,0
22522,59330,0
23031,55575,0
23536,81202,0
24046,44416,0
24527,541263,246028
25040,37449,0
25554,78050,0
26120,93415,0
26539,94184,0
27044,52254,0
27547,95337,0
28053,55738,0
28557,68470,0
29061,83690,0
29572,56609,0
30076,48771,0
30535,59989,0
31034,84215,0
31538,70882,0
32049,77718,0
32550,89934,0
33058,68071,0
33560,59692,0
34065,76709,0
34552,509076,213841
35080,51395,0
35579,67541,0
36088,55337,0
36585,295960,725
37092,417405,122170
37534,302516,7281
,,
,,
