Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
29,1091527,541288
511,481870,0
996,1003427,453188
1500,1535599,985360
1999,3102953,2552714
2500,3871068,3320829
3013,2728520,2178281
3513,2197938,1647699
4017,429977,0
4515,2242288,1692049
5017,2924441,2374202
5519,2782943,2232704
6022,2910536,2360297
6530,1805984,1255745
7047,507811,0
7534,2685828,2135589
8033,2774866,2224627
8536,2098775,1548536
9039,1840704,1290465
9491,1832130,1281891
9994,2078317,1528078
10502,1032317,482078
11014,325888,0
11512,1072390,522151
12018,715714,165475
12511,1074586,524347
13021,699975,149736
13521,685212,134973
14030,235833,0
14534,268920,0
15037,301657,0
15531,824609,274370
16040,273297,0
16547,377148,0
17040,679845,129606
17541,920892,370653
18042,825794,275555
18552,297037,0
19048,1294123,743884
19556,256226,0
20059,268919,0
20512,241380,0
21017,254473,0
21517,307693,0
22021,330632,0
22519,852778,302539
23026,462877,0
23530,284501,0
24035,299895,0
24536,313431,0
25040,264060,0
25546,247860,0
26044,265636,0
26549,254339,0
27044,1801891,1251652
27553,415661,0
28055,520498,0
28558,392929,0
29056,1308463,758224
29563,544400,0
30071,252986,0
30522,351464,0
31022,474128,0
31526,403375,0
32030,380058,0
32528,861271,311032
33032,691259,141020
33539,371906,0
34043,272159,0
34547,289980,0
35051,262440,0
35555,338545,0
36058,447606,0
36555,597542,47303
,,
,,
