Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
460,2266592,1685304
967,3128318,2547030
1469,2503908,1922620
1974,3120106,2538818
2483,3370010,2788722
2972,3609180,3027892
3474,3308743,2727455
3978,2784118,2202830
4478,3432579,2851291
4981,3384806,2803518
5487,3447295,2866007
5991,3507311,2926023
6495,4652980,4071692
6996,4222578,3641290
7498,3096440,2515152
8002,2566839,1985551
8501,1754371,1173083
9005,1555596,974308
9509,1587940,1006652
10012,1717637,1136349
10516,1475321,894033
11019,1498392,917104
11521,1623320,1042032
11979,1750785,1169497
12469,2142190,1560902
12973,1839667,1258379
13477,1064778,483490
13982,668299,87011
14494,262440,0
14997,277153,0
15498,269969,0
15999,301239,0
16497,969507,388219
17004,343222,0
17502,499269,0
18007,1175738,594450
18503,796411,215123
19015,242015,0
19516,345921,0
20021,254340,0
20523,247859,0
21017,1304957,723669
21523,581349,61
22030,286675,0
22525,1337789,756501
23030,542398,0
23488,319165,0
23989,427800,0
24495,282852,0
24994,951277,369989
25501,265404,0
26004,267299,0
26508,594259,12971
27009,745171,163883
27508,1690372,1109084
28008,1790600,1209312
28523,1401067,819779
29020,1425194,843906
29527,1316786,735498
30036,1341535,760247
30528,1361901,780613
31028,1322789,741501
31535,1359355,778067
32034,1396583,815295
32531,2502015,1920727
33026,1626938,1045650
33528,1342862,761574
33982,723371,142083
34495,356923,0
35010,291159,0
35515,342892,0
36017,260820,0
36508,1648422,1067134
,,
,,
