Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
66,1386358,642989
537,1649121,905752
994,1204575,461206
1491,2229899,1486530
2006,2738975,1995606
2509,2810676,2067307
3013,2165368,1421999
3514,2201218,1457849
4023,2251409,1508040
4527,3145239,2401870
5048,2987497,2244128
5548,3364449,2621080
6037,1538570,795201
6538,1500627,757258
7041,2178811,1435442
7496,1420802,677433
7999,1465637,722268
8505,1530468,787099
9002,1825746,1082377
9512,1565387,822018
10010,1490572,747203
10512,1480598,737229
11012,1570364,826995
11517,1610260,866891
12063,2088025,1344656
12526,1936218,1192849
13031,1914699,1171330
13527,1395800,652431
14029,1525442,782073
14535,1376215,632846
15033,1924326,1180957
15538,2039047,1295678
16041,1485546,742177
16540,1480559,737190
17044,1485546,742177
17545,1565338,821969
18047,1882700,1139331
18502,1415939,672570
19004,1672935,929566
19506,1500507,757138
20007,1560351,816982
20510,1582876,839507
21012,2039047,1295678
21516,1215100,471731
22020,1505494,762125
22520,1258193,514824
23021,1565338,821969
23524,1856345,1112976
24027,1455624,712255
24529,1684192,940823
25032,1480559,737190
25537,1228233,484864
26037,1624428,881059
26539,1570325,826956
27043,1540403,797034
27546,1201967,458598
28047,1550377,807008
28549,1495520,752151
29053,1570325,826956
29555,1490533,747164
30007,1525452,782083
30512,1560361,816992
31012,1582876,839507
31522,1550377,807008
32021,2817794,2074425
32527,1679857,936488
33031,2100784,1357415
33527,1550387,807018
34029,1540403,797034
34532,1645130,901761
35038,1124978,381609
35535,2053388,1310019
36039,1530429,787060
36538,1797044,1053675
37043,2304341,1560972
37546,2598315,1854946
,,
,,
