Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,1316961,730787
492,1611321,1025147
986,1685005,1098831
1486,2847267,2261093
1992,3528078,2941904
2501,3046798,2460624
2999,2510573,1924399
3505,2826227,2240053
4012,1795522,1209348
4521,764018,177844
5018,3222976,2636802
5526,4243119,3656945
6026,3588336,3002162
6533,5997735,5411561
7025,2267528,1681354
7522,4039135,3452961
8025,5930090,5343916
8533,7744888,7158714
9038,7147024,6560850
9559,966846,380672
9998,302054,0
10516,258812,0
10999,1357552,771378
11503,374644,0
12006,764485,178311
12506,616908,30734
13022,366108,0
13527,48771,0
14027,46158,0
14531,58351,0
15033,53343,0
15530,110149,0
16041,74285,0
16530,379012,0
17035,638337,52163
17538,3678278,3092104
18043,3932200,3346026
18535,6507207,5921033
19037,6351012,5764838
19540,5496584,4910410
20043,4209273,3623099
20544,4790188,4204014
20996,7902691,7316517
21499,3061830,2475656
22001,2156888,1570714
22504,9248964,8662790
23006,8909863,8323689
23511,6441104,5854930
24013,1753067,1166893
24522,210030,0
25040,58385,0
25549,52254,0
26042,1040644,454470
26553,311713,0
27053,1032581,446407
27551,1242587,656413
28061,493218,0
28573,353412,0
29029,344703,0
29539,58351,0
30041,48961,0
30548,59222,0
31048,70300,0
31562,295921,0
32048,1646768,1060594
32553,2979949,2393775
33053,5039025,4452851
33563,4520214,3934040
34061,1450647,864473
34567,6075878,5489704
35063,4922821,4336647
35566,6337079,5750905
36067,6142082,5555908
36525,5261192,4675018
,,
