Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
54,1165288,639700
475,661437,135849
978,912522,386934
1486,3335715,2810127
2015,2416321,1890733
2520,1971775,1446187
3017,541262,15674
3517,1469869,944281
4014,3202278,2676690
4515,2597735,2072147
5017,2067148,1541560
5527,1670473,1144885
6026,4437706,3912118
6530,3381745,2856157
7040,4106538,3580950
7499,961613,436025
7989,885670,360082
8491,978808,453220
8999,3684001,3158413
9495,5504690,4979102
10000,834587,308999
10503,306471,0
11006,1751149,1225561
11509,1244181,718593
12007,1694371,1168783
12511,841081,315493
13016,579235,53647
13516,393303,0
14018,49687,0
14523,47086,0
15025,59290,0
15528,54076,0
16031,101169,0
16533,60150,0
17037,60734,0
17491,87171,0
17997,763442,237854
18500,1162943,637355
19001,2188047,1662459
19503,4266906,3741318
20005,8086711,7561123
20508,7930722,7405134
21012,3734351,3208763
21513,4482471,3956883
22016,6078300,5552712
22518,2657117,2131529
23021,6419564,5893976
23524,5156910,4631322
24026,6849488,6323900
24532,6636286,6110698
25037,982105,456517
25540,88750,0
26046,664594,139006
26548,365105,0
27001,329955,0
27503,437235,0
28005,1414684,889096
28509,511973,0
29014,398917,0
29519,365674,0
30025,78496,0
30529,119190,0
31032,842093,316505
31533,795343,269755
32033,1328292,802704
32536,1595739,1070151
33039,1967042,1441454
33542,3035612,2510024
34045,5094712,4569124
34548,1584594,1059006
35052,1521733,996145
35554,1614790,1089202
36006,7742395,7216807
36507,6851197,6325609
37019,8318471,7792883
,,
,,
,,
