Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
48,498514,55305
498,1198113,754904
1004,2269928,1826719
1510,4322784,3879575
2000,5431327,4988118
2504,2842285,2399076
3015,1731755,1288546
3530,711867,268658
4031,785086,341877
4539,1178693,735484
5050,360368,0
5556,66728,0
6015,95005,0
6523,78531,0
7035,152665,0
7541,36578,0
8047,37449,0
8554,136390,0
9054,110160,0
9572,80943,0
10040,33094,0
10541,37449,0
11038,52289,0
11517,858051,414842
12023,220087,0
12526,104727,0
13039,48605,0
13544,26998,0
14049,24385,0
14552,22643,0
15055,22643,0
15556,20901,0
16060,28740,0
16561,32278,0
17067,30481,0
17578,164773,0
18079,143507,0
18537,45465,0
19044,41803,0
19548,32223,0
20052,48370,0
20558,29611,0
21064,61560,0
21565,105725,0
22069,37449,0
22575,34836,0
23080,51222,0
23588,38755,0
24044,39191,0
24547,47900,0
25055,33965,0
25564,27869,0
26068,30481,0
26574,36578,0
27086,27869,0
27595,28740,0
28056,43246,0
28566,41803,0
29071,30281,0
29580,30481,0
30087,27869,0
30591,51384,0
31097,43545,0
31600,592766,149557
32111,32023,0
32552,272505,0
33077,44191,0
33581,55738,0
34087,32023,0
34595,29611,0
35106,37939,0
35610,39191,0
36069,26127,0
36569,613355,170146
,,
,,
,,
