Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
48,457907,0
496,779930,309422
997,1265361,794853
1503,2557137,2086629
1998,3950202,3479694
2500,2877201,2406693
3007,1684155,1213647
3527,751939,281431
4028,1285013,814505
4532,439833,0
5051,704045,233537
5538,378908,0
6040,450617,0
6557,91046,0
7062,1113238,642730
7523,1113708,643200
8008,576800,106292
8536,551218,80710
9018,601700,131192
9546,67799,0
10053,35506,0
10568,39191,0
11062,134611,0
11552,476720,6212
12055,137299,0
12559,66584,0
13073,77879,0
13526,13934,0
14029,24385,0
14532,24385,0
15034,24385,0
15539,28740,0
16039,17418,0
16545,43545,0
17050,34836,0
17561,24249,0
18061,37449,0
18568,35707,0
19074,92192,0
19574,44218,0
20079,46096,0
20536,51907,0
21040,32223,0
21545,27869,0
22051,28740,0
22557,28740,0
23062,23514,0
23567,29611,0
24070,41803,0
24577,41803,0
25082,24385,0
25593,61972,0
26048,58489,0
26557,29611,0
27068,55206,0
27577,45626,0
28088,39714,0
28588,367428,0
29053,36601,0
29559,37472,0
30074,46681,0
30571,40061,0
31084,28740,0
31573,1240269,769761
32100,22397,0
32591,355850,0
33116,72493,0
33572,36986,0
34077,51383,0
34584,38320,0
35092,34636,0
35602,41001,0
36111,34592,0
36620,305389,0
,,
,,
