Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,435216,9257
498,1422253,996294
996,763087,337128
1482,1557116,1131157
1992,1949279,1523320
2496,2351935,1925976
2999,1701989,1276030
3501,2302927,1876968
4021,752767,326808
4506,2364673,1938714
5009,2252149,1826190
5506,2497488,2071529
6013,2383985,1958026
6467,792727,366768
6977,377312,0
7484,162000,0
7998,74898,0
8493,383353,0
9003,570056,144097
9502,89703,0
10006,88833,0
10501,268791,0
11014,109987,0
11509,168480,0
12018,164118,0
12508,1212953,786994
13013,293630,0
13523,231701,0
14032,68905,0
14487,90714,0
14994,115365,0
15490,148689,0
15993,91501,0
16504,53996,0
17006,69672,0
17510,69863,0
18015,105720,0
18518,75116,0
19017,87038,0
19522,68802,0
20026,73156,0
20531,65318,0
21035,98196,0
21543,103714,0
22045,94666,0
22501,67931,0
23006,89749,0
23516,65318,0
24029,109953,0
24522,84478,0
25029,67060,0
25531,61834,0
26038,106057,0
26536,279072,0
27050,145449,0
27559,218947,0
28013,110550,0
28520,124146,0
29026,74497,0
29534,73919,0
30036,132323,0
30540,111744,0
31048,95938,0
31556,114566,0
32039,1225929,799970
32569,93411,0
33049,608414,182455
33575,84445,0
34033,89323,0
34536,113626,0
35038,67931,0
35527,302987,0
36048,113626,0
36549,138134,0
37044,1002441,576482
,,
,,
,,
