Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,1202401,769855
499,577926,145380
996,1430911,998365
1492,2289127,1856581
1999,3218093,2785547
2506,2069757,1637211
3009,2474716,2042170
3512,2068087,1635541
4013,1593055,1160509
4518,2646798,2214252
5014,2998807,2566261
5524,2584509,2151963
6025,411923,0
6527,574597,142051
7044,73973,0
7546,94548,0
8056,298948,0
8556,150688,0
9055,104892,0
9508,79921,0
10012,128468,0
10517,101197,0
11018,80123,0
11526,91445,0
12033,125762,0
12512,889091,456545
13012,378753,0
13515,324779,0
14019,239649,0
14537,75715,0
15037,88833,0
15541,82737,0
16043,69672,0
16546,71414,0
17045,90891,0
17553,73156,0
18059,60419,0
18514,67060,0
19018,73864,0
19512,160538,0
20027,79252,0
20532,78382,0
21038,72285,0
21543,70543,0
22045,72285,0
22552,64447,0
23055,77511,0
23563,90602,0
24050,738519,305973
24564,131220,0
25024,63576,0
25527,76640,0
26029,93363,0
26523,433880,1334
27045,230840,0
27555,88971,0
28060,146327,0
28566,96847,0
29070,100209,0
29568,80123,0
30074,71414,0
30583,64447,0
31085,92290,0
31535,111499,0
32046,75579,0
32538,456423,23877
33055,80451,0
33555,122273,0
34064,67631,0
34567,105186,0
35053,935618,503072
35578,81946,0
36085,102953,0
36568,894219,461673
,,
,,
