Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
6,1215120,654657
488,1014450,453987
991,1501433,940970
1495,2238190,1677727
2000,3195871,2635408
2501,3566660,3006197
3003,4601068,4040605
3503,2980768,2420305
4008,1727351,1166888
4509,1489356,928893
5021,1770194,1209731
5548,83316,0
6063,63714,0
6558,51383,0
7013,92793,0
7520,53063,0
8016,430205,0
8535,59148,0
9034,98032,0
9531,459350,0
10051,62276,0
10553,103003,0
11049,388378,0
11493,725652,165189
11995,166361,0
12500,49969,0
13017,20042,0
13517,13063,0
14028,56724,0
14525,23270,0
15033,21881,0
15535,54514,0
16037,19160,0
16545,50295,0
17047,28740,0
17555,37919,0
18043,214441,0
18563,24185,0
19068,25256,0
19523,44015,0
20032,22752,0
20533,29611,0
21039,37449,0
21548,25926,0
22052,20030,0
22558,17418,0
23063,46296,0
23569,51321,0
24081,99228,0
24579,45012,0
25033,39661,0
25541,39460,0
26050,26127,0
26552,234262,0
27063,47768,0
27575,35306,0
28083,64115,0
28592,32894,0
29052,57896,0
29557,29210,0
30067,32092,0
30574,37919,0
31084,30481,0
31594,43545,0
32097,42273,0
32556,27869,0
33064,45287,0
33571,57217,0
34081,46866,0
34589,30481,0
35095,35718,0
35604,44084,0
36063,37850,0
36555,511159,0
,,
,,
