Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,1848479,1048145
496,744140,0
991,1278659,478325
1493,2883324,2082990
2001,4074387,3274053
2504,3680707,2880373
3004,4419466,3619132
3504,1613180,812846
4008,2399990,1599656
4511,970473,170139
5023,132696,0
5524,969559,169225
6031,849263,48929
6530,1241395,441061
7034,1019279,218945
7535,1218915,418581
8040,949959,149625
8539,1103409,303075
9041,1164741,364407
9569,140725,0
10025,43545,0
10531,71415,0
11040,37449,0
11547,76570,0
12048,64786,0
12532,440629,0
13035,384806,0
13538,216875,0
14064,22643,0
14564,20901,0
15054,177292,0
15568,35576,0
16067,26597,0
16570,32223,0
17074,24385,0
17530,85895,0
18031,60128,0
18541,33094,0
19045,31352,0
19546,31352,0
20057,30726,0
20563,38320,0
21063,33094,0
21568,28740,0
22078,55389,0
22581,45556,0
23072,791723,0
23515,1246614,446280
24039,1106507,306173
24537,1184169,383835
25047,1090437,290103
25552,1084340,284006
26051,1092178,291844
26563,929414,129080
27064,1089566,289232
27570,1093049,292715
28069,1098765,298431
28580,1108194,307860
29087,1100017,299683
29587,1109924,309590
30041,635128,0
30541,190774,0
31060,33094,0
31560,84240,0
32073,35725,0
32577,45287,0
33093,63313,0
33598,38184,0
34107,29611,0
34543,874751,74417
35068,27869,0
35579,25256,0
36077,26127,0
36574,444545,0
37068,797668,0
,,
,,
