Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
47,608063,0
505,1032984,283896
1007,1931638,1182550
1511,2594985,1845897
2015,2641154,1892066
2513,2388360,1639272
3020,1652912,903824
3520,997151,248063
4031,1855215,1106127
4531,2182495,1433407
5034,1982650,1233562
5533,2949904,2200816
6033,2655176,1906088
6558,1506568,757480
7069,650011,0
7575,58623,0
8018,116107,0
8520,455222,0
9019,423035,0
9553,42338,0
10045,160786,0
10563,110695,0
11072,61032,0
11529,55738,0
12022,655828,0
12522,252896,0
13025,661883,0
13526,71844,0
14042,13063,0
14543,22643,0
15046,20901,0
15548,30481,0
16049,20901,0
16551,22643,0
17056,20901,0
17563,35707,0
18070,33584,0
18575,29611,0
19019,134611,0
19535,32223,0
20040,27869,0
20546,20901,0
21052,37449,0
21556,29611,0
22062,29474,0
22566,24385,0
23072,37449,0
23579,33094,0
24085,33094,0
24538,32223,0
25043,33094,0
25552,37449,0
26054,40171,0
26567,29611,0
27076,97396,0
27586,38164,0
28093,36578,0
28598,47969,0
29059,37449,0
29566,38565,0
30073,53194,0
30580,29210,0
31082,94796,0
31576,1502274,753186
32081,904673,155585
32577,1236762,487674
33088,846071,96983
33607,87962,0
34120,56936,0
34569,59359,0
35077,31352,0
35588,24385,0
36098,31352,0
36601,555980,0
,,
,,
