Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,1468423,1073207
505,576162,180946
1021,588921,193705
1507,2036633,1641417
2015,2263312,1868096
2511,2886561,2491345
3020,3485525,3090309
3520,2668948,2273732
4031,1578781,1183565
4533,1590820,1195604
5034,2002869,1607653
5540,1861753,1466537
6036,2860439,2465223
6535,2839498,2444282
7047,1603110,1207894
7569,642086,246870
8015,217313,0
8518,95212,0
9042,40932,0
9549,54736,0
10058,42273,0
10561,183261,0
11073,100249,0
11526,54867,0
12041,42743,0
12519,500214,104998
13021,120185,0
13526,41078,0
14041,17418,0
14543,17418,0
15044,27869,0
15547,20901,0
16052,20030,0
16555,26127,0
17059,24385,0
17564,33965,0
18071,29611,0
18574,26127,0
19081,40061,0
19530,109268,0
20039,33965,0
20548,39191,0
21051,37449,0
21554,36578,0
22056,71280,0
22567,30481,0
23071,26127,0
23577,35707,0
24084,36578,0
24589,36578,0
25042,30481,0
25552,37449,0
26056,34836,0
26564,30481,0
27070,30481,0
27570,177738,0
28089,55607,0
28597,52392,0
29108,29611,0
29608,40932,0
30065,37286,0
30573,47900,0
31080,34836,0
31568,788710,393494
32095,42944,0
32597,167567,0
33095,540623,145407
33616,56947,0
34075,31352,0
34579,31352,0
35084,39191,0
35592,45757,0
36097,19160,0
36607,33094,0
37107,380776,0
,,
,,
