Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
30,611518,150659
505,779118,318259
1002,1348079,887220
1504,2144685,1683826
2008,3748969,3288110
2516,2624994,2164135
3011,2752380,2291521
3529,2357972,1897113
4025,1653434,1192575
4525,959851,498992
5045,185298,0
5538,674922,214063
6033,2486286,2025427
6537,2120284,1659425
7061,122267,0
7574,53520,0
8006,605637,144778
8513,777403,316544
9016,730999,270140
9514,1556617,1095758
10042,1322322,861463
10541,1125430,664571
11052,116359,0
11540,430205,0
12041,1038117,577258
12548,164196,0
13052,134321,0
13549,247132,0
14067,43838,0
14524,54635,0
15032,35776,0
15529,26127,0
16030,35707,0
16538,29611,0
17028,101779,0
17542,33094,0
18029,394355,0
18552,22861,0
19063,37014,0
19566,23514,0
20071,40715,0
20575,37518,0
21032,20030,0
21540,28195,0
22045,26073,0
22547,64385,0
23057,20901,0
23563,26127,0
24070,71152,0
24571,54604,0
25079,38347,0
25583,66127,0
26088,51121,0
26544,63113,0
27056,50651,0
27566,70951,0
28075,51522,0
28582,45425,0
29092,40341,0
29599,40932,0
30053,49711,0
30564,44485,0
31067,27869,0
31575,47969,0
32084,55206,0
32594,32693,0
33106,30481,0
33569,35707,0
34072,48370,0
34578,22643,0
35091,45829,0
35593,54065,0
36110,44498,0
36598,504628,43769
,,
,,
