Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
41,409089,43041
497,700456,334408
991,1660350,1294302
1494,2617324,2251276
2005,1874803,1508755
2508,1058002,691954
3033,293612,0
3542,262760,0
4047,77649,0
4556,58219,0
5013,33965,0
5518,347229,0
6006,259324,0
6530,35506,0
7039,45298,0
7546,68080,0
8036,321562,0
8560,25067,0
9051,329824,0
9526,63244,0
10024,126360,0
10554,47957,0
11043,78921,0
11553,56000,0
12051,132886,0
12537,458545,92497
13041,132332,0
13545,81818,0
14061,17429,0
14569,29611,0
15063,21772,0
15566,22643,0
16071,21772,0
16576,37449,0
17029,32223,0
17538,32223,0
18041,35707,0
18544,44634,0
19051,28740,0
19557,40932,0
20067,25256,0
20569,40061,0
21074,34719,0
21580,49780,0
22034,31352,0
22537,60257,0
23048,31352,0
23551,35707,0
24067,38401,0
24563,33965,0
25069,30481,0
25576,40061,0
26083,23514,0
26602,34836,0
27057,47900,0
27562,33094,0
28078,33094,0
28580,40061,0
29088,37919,0
29596,46227,0
30053,77541,0
30565,53865,0
31065,40073,0
31552,1308463,942415
32085,42732,0
32565,443843,77795
33094,30281,0
33591,144460,0
34105,48570,0
34609,56678,0
35067,53806,0
35572,43981,0
36079,37449,0
36563,583175,217127
,,
,,
,,
