Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
34,343784,0
497,653843,248858
995,901356,496371
1495,2275396,1870411
1998,3537305,3132320
2505,2315278,1910293
3004,1822299,1417314
3510,954936,549951
4014,1207966,802981
4524,2022952,1617967
5020,2032185,1627200
5532,1167706,762721
6025,1522715,1117730
6538,1134538,729553
7030,1460420,1055435
7545,1110468,705483
8036,1424243,1019258
8499,1139522,734537
8996,587070,182085
9507,994333,589348
9998,1320198,915213
10512,1114822,709837
11006,1384345,979360
11501,1877195,1472210
12001,1417866,1012881
12503,1362757,957772
13005,1443104,1038119
13507,1182113,777128
14012,1118306,713321
14534,1146490,741505
15038,1124402,719417
15544,1109282,704297
16037,1144516,739531
16539,1178343,773358
17045,1121789,716804
17538,1459786,1054801
18052,1112209,707224
18544,1454799,1049814
19009,1078643,673658
19499,1474747,1069762
20016,1126459,721474
20508,1300499,895514
21028,3072762,2667777
21525,1995269,1590284
22029,1124348,719363
22531,1121094,716109
23031,1182541,777556
23527,2096744,1691759
24036,1743005,1338020
24529,1152187,747202
25038,1165093,760108
25540,1296457,891472
26045,1090993,686008
26546,1152893,747908
27000,1115536,710551
27503,1280001,875016
28006,1139208,734223
28510,1220505,815520
29014,1146490,741505
29516,105138,0
30018,1142849,737864
30522,1122660,717675
31024,1649067,1244082
31528,1713304,1308319
32031,1813098,1408113
32536,1969665,1564680
33038,1190108,785123
33541,1296457,891472
34044,1132240,727255
34548,1287366,882381
35004,1158472,753487
35507,1241402,836417
36010,1111339,706354
36514,2008954,1603969
,,
,,
