Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
32,524934,0
502,75861,0
1014,741874,159925
1513,2556318,1974369
2007,3632059,3050110
2511,2197347,1615398
3015,1491818,909869
3513,780351,198402
4030,658185,76236
4532,1215977,634028
5040,1251544,669595
5533,1341415,759466
6046,1123531,541582
6555,1201385,619436
7057,1099387,517438
7506,1102315,520366
7999,1534591,952642
8513,1100888,518939
9002,1977423,1395474
9519,1283683,701734
10011,1409916,827967
10522,1676973,1095024
11019,1643378,1061429
11538,1142269,560320
12020,1842366,1260417
12516,1616226,1034277
13020,1429672,847723
13524,1356415,774466
14024,1120362,538413
14526,1152586,570637
15028,1291408,709459
15531,1592037,1010088
16033,2084405,1502456
16538,1734521,1152572
17039,1469339,887390
17543,1124560,542611
17998,1113794,531845
18500,1153457,571508
19003,1218193,636244
19506,1146490,564541
20008,1320198,738249
20512,1135168,553219
21016,1465408,883459
21521,1114822,532873
22022,1459152,877203
22528,1139522,557573
23030,1125273,543324
23536,1129470,547521
24038,1086123,504174
24543,1099545,517596
25044,1810098,1228149
25549,1181084,599135
26010,352455,0
26513,977202,395253
27018,3035135,2453186
27521,1908700,1326751
28024,1441107,859158
28532,1089251,507302
29042,1460420,878471
29558,1088380,506431
30050,1414903,832954
30563,1078643,496694
31064,1164319,582370
31558,2028495,1446546
32074,1121789,539840
32571,1389943,807994
33081,1140986,559037
33531,1116183,534234
34033,1111737,529788
34531,1330366,748417
35045,1177238,595289
35540,1307066,725117
36052,1088223,506274
36544,1499682,917733
,,
,,
