Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
48,500883,0
500,778927,250148
998,1466730,937951
1500,1878216,1349437
1997,3345034,2816255
2504,2546676,2017897
3011,1556669,1027890
3509,2414758,1885979
4017,3477894,2949115
4525,3185780,2657001
5026,1480454,951675
5545,1415820,887041
6052,1097404,568625
6562,971288,442509
7013,103679,0
7528,28339,0
8034,45451,0
8546,32223,0
9034,572045,43266
9557,67564,0
10060,77248,0
10567,50111,0
11025,83752,0
11506,753369,224590
12009,140997,0
12512,70363,0
13031,13934,0
13529,18289,0
14031,26127,0
14534,20901,0
15041,18289,0
15540,34836,0
16042,21772,0
16548,62705,0
17054,28985,0
17561,39191,0
18066,30481,0
18568,39735,0
19022,38320,0
19529,27869,0
20034,22643,0
20543,34836,0
21049,36578,0
21551,25256,0
22054,20901,0
22564,53996,0
23064,26998,0
23570,40932,0
24076,47040,0
24582,37495,0
25036,38790,0
25547,21772,0
26056,33094,0
26565,32894,0
27078,33094,0
27585,29611,0
28093,56036,0
28550,34836,0
29055,32223,0
29564,41803,0
30069,49510,0
30575,49780,0
31083,33094,0
31592,39898,0
32098,45287,0
32554,33965,0
33064,33965,0
33571,31352,0
34081,23514,0
34591,43763,0
35089,151027,0
35606,51321,0
36110,45826,0
36544,619432,90653
,,
,,
