Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
18,2020222,1602528
496,771863,354169
992,1606928,1189234
1496,1891762,1474068
1997,3708035,3290341
2500,3443035,3025341
3005,3864824,3447130
3514,4215408,3797714
4022,7080980,6663286
4532,5871111,5453417
5044,1640498,1222804
5551,168143,0
6058,44416,0
6562,54982,0
7032,40932,0
7512,426542,8848
8044,27869,0
8549,24385,0
9033,716538,298844
9548,281311,0
10064,44308,0
10570,51522,0
11027,69183,0
11509,609301,191607
12009,411889,0
12512,108267,0
13014,60389,0
13528,17429,0
14030,40932,0
14536,19160,0
15038,51383,0
15541,19160,0
16044,17418,0
16549,21772,0
17056,49505,0
17544,178039,0
18063,20030,0
18572,21772,0
19024,60092,0
19514,1137820,720126
20034,937545,519851
20539,1089566,671872
21039,1083469,665775
21542,1130167,712473
22048,1081728,664034
22542,762452,344758
23035,1079115,661421
23540,1184259,766565
24045,1100888,683194
24549,1093049,675355
25052,1121390,703696
25556,1095662,677968
26064,709095,291401
26547,88572,0
27059,41803,0
27547,797621,379927
28063,33564,0
28573,33765,0
29083,47298,0
29588,29611,0
30101,40061,0
30603,33721,0
31058,40932,0
31567,44416,0
32072,42674,0
32582,32223,0
33096,27869,0
33596,42273,0
34102,49641,0
34607,48607,0
35065,48390,0
35577,45777,0
36075,35707,0
36584,313505,0
,,
,,
,,
