Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
39,945695,588382
516,1433411,1076098
1019,1426881,1069568
1531,1962582,1605269
2032,2962994,2605681
2551,1423390,1066077
3054,361800,4487
3542,1487418,1130105
4044,2472117,2114804
4547,3826872,3469559
5046,4903474,4546161
5546,3719701,3362388
6058,985771,628458
6565,801140,443827
7027,154665,0
7542,107451,0
8029,659648,302335
8552,54335,0
9060,84354,0
9568,72309,0
10075,95880,0
10586,40073,0
11094,48090,0
11529,516246,158933
12061,28629,0
12536,985527,628214
13040,427931,70618
13544,118513,0
14062,67877,0
14566,34471,0
15068,35306,0
15574,58890,0
16077,30481,0
16581,36578,0
17081,29880,0
17583,63649,0
18073,259324,0
18598,31622,0
19048,34349,0
19553,30481,0
20062,40932,0
20561,46169,0
21068,45838,0
21575,47957,0
22079,33094,0
22584,48825,0
23091,26127,0
23595,59560,0
24102,54867,0
24555,48370,0
25060,44416,0
25567,46828,0
26074,31352,0
26580,54249,0
27089,33094,0
27597,39191,0
28107,44199,0
28615,42403,0
29072,38510,0
29581,48009,0
30090,39460,0
30598,50582,0
31105,37919,0
31598,835237,477924
32117,53996,0
32631,45568,0
33097,39260,0
33601,33693,0
34101,60632,0
34609,32851,0
35115,48370,0
35621,40932,0
36134,31216,0
36617,697885,340572
,,
,,
,,
