Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,1034031,340285
516,475555,0
997,1524412,830666
1503,1390533,696787
1999,3093814,2400068
2502,3440242,2746496
3006,3068071,2374325
3513,2722314,2028568
4015,1245190,551444
4521,826239,132493
5024,1703939,1010193
5535,772634,78888
6033,2048723,1354977
6532,2264649,1570903
7034,1741064,1047318
7537,1913045,1219299
7993,940408,246662
8510,112267,0
9008,176579,0
9518,99295,0
10020,125571,0
10521,138373,0
11034,132103,0
11521,849577,155831
12019,725772,32026
12522,313623,0
13028,325247,0
13542,97080,0
14047,100154,0
14550,91255,0
15052,116050,0
15556,124977,0
16057,171721,0
16561,109355,0
17022,87962,0
17520,147799,0
18013,695499,1753
18526,83619,0
19026,125014,0
19541,81865,0
20041,120676,0
20540,176789,0
21045,113819,0
21546,129441,0
22057,109599,0
22556,112703,0
23060,208001,0
23571,142032,0
24076,112970,0
24539,106877,0
25029,194399,0
25535,175684,0
26044,118526,0
26542,127209,0
27053,127209,0
27559,118444,0
28064,132788,0
28562,377568,0
29075,111885,0
29581,135020,0
30084,125582,0
30588,110089,0
31045,97542,0
31545,179096,0
32050,191550,0
32561,106714,0
33064,126093,0
33568,134307,0
34069,148779,0
34577,127698,0
35082,149175,0
35594,122174,0
36100,106251,0
36578,914647,220901
,,
,,
,,
