Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1308502,734910
509,380729,0
1004,929849,356257
1501,1851299,1277707
1996,2574804,2001212
2500,2355757,1782165
3003,1143936,570344
3504,3490233,2916641
4013,4453132,3879540
4509,3137355,2563763
5020,3677640,3104048
5527,3026831,2453239
6022,1571228,997636
6532,892136,318544
7040,1049878,476286
7548,72515,0
8035,630968,57376
8544,257842,0
9008,73225,0
9502,276062,0
10012,72285,0
10504,553557,0
11010,285638,0
11506,1289036,715444
12007,220516,0
12512,228825,0
13028,47052,0
13529,80342,0
14037,44416,0
14535,88153,0
15042,60092,0
15538,123120,0
16045,62967,0
16539,503687,0
17058,67060,0
17561,121079,0
18021,67849,0
18508,223257,0
19026,60092,0
19517,246240,0
20033,60562,0
20535,154172,0
21045,58351,0
21533,520525,0
22048,60963,0
22551,93558,0
23055,53996,0
23558,76780,0
24064,60092,0
24513,261349,0
25025,61834,0
25532,82755,0
26036,76640,0
26533,262656,0
27040,98196,0
27537,246239,0
28052,64447,0
28552,136080,0
29059,65182,0
29553,242956,0
30065,91501,0
30559,223257,0
31077,57317,0
31534,75769,0
32030,98124,0
32536,86554,0
33041,88344,0
33543,131721,0
34051,117882,0
34547,173200,0
35057,58541,0
35561,137700,0
36067,67169,0
36558,606181,32589
,,
,,
