Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
17,1183229,476601
490,865917,159289
994,1534741,828113
1497,1568020,861392
1998,3181023,2474395
2507,1806530,1099902
3011,1050236,343608
3516,2009326,1302698
4009,2974272,2267644
4511,3129958,2423330
5015,2811917,2105289
5525,1227110,520482
6024,828871,122243
6528,2845091,2138463
7039,3413651,2707023
7546,3082737,2376109
8044,2398989,1692361
8495,1694547,987919
9012,1098359,391731
9524,883182,176554
10009,1421854,715226
10506,2047762,1341134
11017,2052301,1345673
11513,1541421,834793
12019,823810,117182
12522,95935,0
13026,180848,0
13540,20275,0
14042,36660,0
14544,179394,0
15055,34859,0
15555,70566,0
16060,29611,0
16547,358504,0
17065,14805,0
17521,32060,0
18010,226540,0
18530,26127,0
19032,26127,0
19542,20030,0
20043,36334,0
20550,37231,0
21057,22643,0
21562,27869,0
22069,30481,0
22573,27869,0
23027,34836,0
23536,20030,0
24037,45287,0
24543,44416,0
25050,47900,0
25559,38810,0
26064,37095,0
26571,40061,0
27081,19160,0
27587,41402,0
28043,41402,0
28565,43654,0
29058,60632,0
29569,29611,0
30073,31352,0
30582,42674,0
31091,41013,0
31599,45556,0
32053,40932,0
32562,36034,0
33066,43545,0
33570,42674,0
34077,32223,0
34582,50512,0
35090,43591,0
35601,62242,0
36102,68040,0
36549,749628,43000
,,
,,
,,
