Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
53,457429,0
518,388986,0
1038,722019,152164
1515,2001457,1431602
2015,2994205,2424350
2522,1988753,1418898
3027,2673422,2103567
3523,4197565,3627710
4030,2611846,2041991
4529,2189087,1619232
5045,1904503,1334648
5539,1573427,1003572
6017,228867,0
6502,727215,157360
7006,362980,0
7518,215436,0
8039,113701,0
8547,61113,0
9045,225136,0
9556,115488,0
10069,42436,0
10573,39191,0
11034,41815,0
11529,475140,0
12015,940483,370628
12519,174545,0
13023,80065,0
13525,89766,0
14040,17418,0
14539,80269,0
15047,31352,0
15552,22643,0
16053,20901,0
16556,47900,0
17059,32223,0
17567,26998,0
18070,33094,0
18526,44988,0
19033,31352,0
19537,277080,0
20043,49641,0
20546,34836,0
21053,24385,0
21558,35707,0
22066,28740,0
22569,27869,0
23073,44416,0
23580,26481,0
24039,30808,0
24545,26127,0
25043,168473,0
25550,65318,0
26062,34435,0
26574,39191,0
27079,135829,0
27587,69659,0
28093,37832,0
28552,48199,0
29059,52364,0
29563,52054,0
30071,34836,0
30585,50381,0
31091,40932,0
31577,574124,4269
32101,41803,0
32554,22643,0
33063,98219,0
33574,40061,0
34083,45614,0
34585,74435,0
35095,34836,0
35601,48257,0
36108,36847,0
36568,35326,0
37074,687008,117153
,,
,,
,,
