Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
68,1414669,657144
487,1534400,776875
997,1383828,626303
1496,1806863,1049338
1997,2473682,1716157
2502,2404511,1646986
3005,2153558,1396033
3505,1068344,310819
4023,2416321,1658796
4513,2459342,1701817
5018,1821203,1063678
5518,1319297,561772
6038,153990,0
6534,337996,0
7056,36578,0
7543,530586,0
8013,279490,0
8529,99691,0
9026,71152,0
9536,36578,0
10026,451715,0
10533,403833,0
11057,35106,0
11543,1125704,368179
12045,284065,0
12551,59844,0
13003,144623,0
13518,46697,0
14023,25855,0
14525,24385,0
15031,22643,0
15533,26100,0
16030,53194,0
16542,37205,0
17042,43614,0
17541,114912,0
18058,51452,0
18560,31352,0
19082,133671,0
19578,67060,0
20031,42130,0
20533,44148,0
21043,26998,0
21555,81202,0
22042,219428,0
22561,33094,0
23063,40061,0
23569,61572,0
24074,35707,0
24579,84162,0
25039,26127,0
25546,40932,0
26051,26998,0
26564,47534,0
27070,36687,0
27576,40061,0
28062,568518,0
28587,39460,0
29044,34592,0
29553,31352,0
30060,37248,0
30567,62373,0
31073,83013,0
31581,42402,0
32065,1326467,568942
32592,24185,0
33080,359064,0
33558,35776,0
34070,70951,0
34577,48909,0
35079,51522,0
35605,76295,0
36098,43144,0
36613,60901,0
37048,724179,0
37551,903431,145906
,,
,,
