Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,381853,0
487,982215,338665
982,1841865,1198315
1501,2825169,2181619
1987,3168659,2525109
2490,3684633,3041083
2991,2804802,2161252
3501,3654972,3011422
3998,2714128,2070578
4507,1515174,871624
5010,1795942,1152392
5512,2267838,1624288
6016,3152317,2508767
6517,2786849,2143299
7019,2621191,1977641
7521,3922742,3279192
8023,2978991,2335441
8530,1612977,969427
9034,1212557,569007
9521,114561,0
10014,95202,0
10524,55738,0
11021,63180,0
11508,630811,0
12027,1079115,435565
12519,1542423,898873
13021,987303,343753
13525,979608,336058
14025,1517679,874129
14539,47900,0
15041,49641,0
15547,20629,0
16048,30481,0
16551,148345,0
17053,40932,0
17561,31842,0
18018,63658,0
18524,41803,0
19010,254337,0
19531,28740,0
20035,36578,0
20541,27869,0
21045,40061,0
21553,40932,0
22056,28740,0
22574,36769,0
23073,47900,0
23523,47029,0
24019,224415,0
24530,26998,0
25040,33965,0
25542,34836,0
26048,28740,0
26560,30281,0
27068,35585,0
27578,38674,0
28081,39191,0
28533,52254,0
29044,38990,0
29565,26998,0
30060,34435,0
30568,38790,0
31067,208060,0
31558,604778,0
32091,48805,0
32596,70424,0
33051,52254,0
33554,42674,0
34062,37449,0
34568,27869,0
35077,27668,0
35584,43545,0
36101,35106,0
36532,1668107,1024557
,,
