Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,1292725,668791
502,710260,86326
993,910059,286125
1496,1972516,1348582
1999,3828341,3204407
2500,3193544,2569610
3019,2461050,1837116
3516,2537271,1913337
4015,1741721,1117787
4519,435451,0
5025,327715,0
5527,742832,118898
6032,1589698,965764
6540,706702,82768
7049,33129,0
7506,54065,0
8005,960958,337024
8510,1225789,601855
9017,169645,0
9523,183518,0
10034,102726,0
10544,47086,0
11047,965779,341845
11548,1188674,564740
12050,301444,0
12552,38492,0
13004,29679,0
13507,37518,0
14008,960321,336387
14511,1182753,558819
15014,2069381,1445447
15517,626272,2338
16021,331263,0
16524,32258,0
17028,217613,0
17530,1240269,616335
18035,5203381,4579447
18541,735720,111786
19047,35764,0
19553,29633,0
20056,1238359,614425
20558,1009104,385170
21013,2433548,1809614
21518,716301,92367
22024,42732,0
22530,36601,0
23034,428150,0
23537,572170,0
24043,76777,0
24548,38377,0
25055,327662,0
25557,423895,0
26060,460318,0
26563,1562418,938484
27069,119796,0
27525,50604,0
28032,56655,0
28538,40084,0
29040,127256,0
29544,1118322,494388
30051,124197,0
30558,33117,0
31065,40096,0
31573,40967,0
32074,1094643,470709
32578,1224360,600426
33085,2330187,1706253
33541,699145,75211
34049,36624,0
34557,67965,0
35060,141305,0
35563,512280,0
36072,5036721,4412787
36566,1059582,435648
,,
,,
