Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,1310070,747111
496,800954,237995
995,1343778,780819
1502,2990288,2427329
2011,3996104,3433145
2504,3261889,2698930
3007,3593087,3030128
3513,1531558,968599
4022,638832,75873
4528,725179,162220
5035,802518,239559
5533,1177485,614526
6059,3113832,2550873
6516,504202,0
7015,144460,0
7520,314585,0
8015,1210860,647901
8517,1435560,872601
9042,3485675,2922716
9554,834376,271417
10058,30481,0
10559,444539,0
11013,430099,0
11506,1166429,603470
12006,493174,0
12509,176318,0
13017,33428,0
13524,473069,0
14021,1904715,1341756
14531,959037,396078
15041,5108341,4545382
15542,735336,172377
16047,26998,0
16535,566648,3689
17040,245500,0
17535,1560235,997276
18056,5171971,4609012
18562,752267,189308
19062,414906,0
19561,883517,320558
20064,440172,0
20570,134120,0
21038,679875,116916
21531,40061,0
22037,26998,0
22530,246240,0
23038,246540,0
23532,876232,313273
24057,3481900,2918941
24559,683004,120045
25065,45626,0
25553,691823,128864
26058,1208082,645123
26554,1218759,655800
27077,30516,0
27597,48639,0
28044,35707,0
28542,364197,0
29043,1195069,632110
29539,1954563,1391604
30067,3642600,3079641
30570,719733,156774
31077,29410,0
31572,645145,82186
32071,1261936,698977
32588,1928862,1365903
33050,765497,202538
33561,40061,0
34070,39191,0
34561,453817,0
35070,436665,0
35557,1948974,1386015
36084,2854738,2291779
36583,1076049,513090
,,
,,
