Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
8,1443154,417659
484,1475778,450283
989,1963670,938175
1489,3467159,2441664
1998,3525315,2499820
2497,3142346,2116851
3004,2397098,1371603
3506,2137800,1112305
4006,1853083,827588
4519,598191,0
5032,95696,0
5535,137252,0
6023,917772,0
6536,258162,0
7044,114553,0
7549,111499,0
8041,935618,0
8555,155520,0
9003,354585,0
9516,102660,0
10009,537261,0
10518,202079,0
11022,199393,0
11506,1506985,481490
12016,399242,0
12522,207585,0
13023,496715,0
13544,100212,0
14045,61871,0
14542,36578,0
15046,22643,0
15549,44084,0
16054,41541,0
16559,54604,0
17065,55475,0
17572,32223,0
18026,73163,0
18531,34183,0
19042,40932,0
19543,63113,0
20048,56346,0
20556,23514,0
21060,42674,0
21565,44556,0
22073,80130,0
22578,25256,0
23033,48909,0
23539,61834,0
24052,38320,0
24552,58351,0
25059,42273,0
25567,37449,0
26075,45671,0
26585,44416,0
27091,39191,0
27550,33965,0
28057,47900,0
28564,34836,0
29070,51452,0
29577,45757,0
30084,50025,0
30592,42674,0
31048,69811,0
31533,1143080,117585
32060,30481,0
32543,369038,0
33070,31352,0
33570,154310,0
34077,189651,0
34590,44312,0
35102,57348,0
35560,24385,0
36064,50512,0
36563,290704,0
,,
,,
