Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
35,475409,13408
504,860030,398029
1005,1828700,1366699
1501,2559963,2097962
2004,3227696,2765695
2513,3093575,2631574
3019,2279430,1817429
3522,2642419,2180418
4021,1754719,1292718
4535,797703,335702
5044,112675,0
5552,126093,0
6045,999992,537991
6557,192919,0
7065,87962,0
7521,111219,0
8006,849577,387576
8523,142560,0
9033,194400,0
9538,91199,0
10034,212732,0
10534,276345,0
11053,96589,0
11545,626526,164525
12057,286792,0
12541,693194,231193
13049,442636,0
13556,360040,0
14067,27869,0
14569,17418,0
15024,29719,0
15530,40445,0
16030,35776,0
16532,35776,0
17037,35306,0
17544,26998,0
18048,50381,0
18554,27869,0
19052,70042,0
19567,31352,0
20075,30481,0
20577,30481,0
21086,38265,0
21539,53643,0
22045,62643,0
22534,573607,111606
23037,942161,480160
23553,103008,0
24055,51330,0
24562,36578,0
25069,37449,0
25573,42814,0
26081,45287,0
26606,111819,0
27096,105937,0
27559,40061,0
28066,43545,0
28570,90243,0
29077,29611,0
29587,30481,0
30095,36177,0
30608,43001,0
31060,47900,0
31542,889091,427090
32072,21772,0
32576,181184,0
33064,1232942,770941
33588,61263,0
34101,38048,0
34607,36578,0
35111,37449,0
35621,42674,0
36073,72292,0
36571,509994,47993
,,
,,
