Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
40,405086,0
494,1076602,507673
994,2783150,2214221
1501,3591815,3022886
2004,3652624,3083695
2517,2086845,1517916
3015,2842284,2273355
3512,2223763,1654834
4026,244402,0
4526,895033,326104
5047,44920,0
5554,84439,0
6067,58746,0
6524,46115,0
7037,53395,0
7531,61857,0
8024,607888,38959
8527,383364,0
9036,208594,0
9555,53996,0
10062,31822,0
10569,98288,0
11025,49780,0
11532,102060,0
12046,61572,0
12527,676472,107543
13031,153581,0
13535,93863,0
14050,26846,0
14552,26127,0
15056,16547,0
15557,26127,0
16060,26998,0
16563,19160,0
17067,26127,0
17522,34836,0
18027,37449,0
18537,33094,0
19038,27869,0
19544,43545,0
20051,37449,0
20554,44416,0
21063,34564,0
21565,33965,0
22069,29611,0
22577,32223,0
23032,35707,0
23538,34836,0
24045,36578,0
24550,40061,0
25054,33094,0
25560,41803,0
26065,25256,0
26578,53160,0
27074,311091,0
27593,53487,0
28050,65926,0
28558,26127,0
29065,52192,0
29573,51522,0
30082,55676,0
30588,35707,0
31096,46566,0
31585,1398011,829082
32042,853241,284312
32547,969559,400630
33049,860411,291482
33552,885428,316499
34073,86019,0
34579,78633,0
35089,31352,0
35594,38320,0
36103,24385,0
36601,327130,0
,,
,,
