Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
52,551047,93078
502,760330,302361
1008,1444985,987016
1510,2181652,1723683
2015,3427463,2969494
2533,2080955,1622986
3022,4508445,4050476
3512,3491640,3033671
4013,2633459,2175490
4519,1975833,1517864
5024,1129071,671102
5525,1867314,1409345
6028,1271709,813740
6537,1092892,634923
6997,56609,0
7509,441517,0
8029,445344,0
8520,387185,0
9036,75186,0
9550,38331,0
10064,26998,0
10556,142274,0
11027,38646,0
11508,548311,90342
12011,100617,0
12515,45155,0
13034,13934,0
13534,26236,0
14033,29611,0
14534,23514,0
15039,26127,0
15542,32223,0
16044,27869,0
16549,34836,0
17056,32223,0
17558,35707,0
18065,30481,0
18557,550534,92565
19027,95945,0
19535,36578,0
20035,46158,0
20539,31352,0
21045,33965,0
21552,26127,0
22057,26127,0
22564,32713,0
23068,33965,0
23576,35707,0
24078,45015,0
24532,39191,0
25038,34836,0
25549,39027,0
26052,68539,0
26559,54867,0
27066,24385,0
27574,29611,0
28082,82743,0
28591,32223,0
29049,27869,0
29560,49780,0
30063,26998,0
30573,39436,0
31081,48771,0
31568,1197091,739122
32086,81512,0
32585,196992,0
33104,29410,0
33565,31352,0
34074,70300,0
34582,37317,0
35092,50181,0
35600,60632,0
36107,26127,0
36607,412935,0
,,
,,
,,
