Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,994419,873746
500,1277226,1156553
1006,944303,823630
1507,2916972,2796299
2009,1908857,1788184
2532,64527,0
3018,1491050,1370377
3529,522561,401888
4034,1271504,1150831
4529,1804689,1684016
5030,2194408,2073735
5538,1791995,1671322
6036,1750249,1629576
6531,2033202,1912529
7039,2614092,2493419
7536,3046794,2926121
7991,3351975,3231302
8497,3309918,3189245
8997,7253217,7132544
9498,6124424,6003751
10003,9452347,9331674
10506,9036995,8916322
11008,7498399,7377726
11513,1983947,1863274
12026,1385615,1264942
12523,1868766,1748093
13023,1194696,1074023
13531,1952300,1831627
14053,1537883,1417210
14554,1083469,962796
15054,1092178,971505
15560,1123531,1002858
16058,1245206,1124533
16562,870989,750316
17068,47568,0
17525,42187,0
18031,28195,0
18542,101240,0
19043,27869,0
19543,30481,0
20051,53664,0
20555,106538,0
21056,69184,0
21566,35707,0
22073,23314,0
22582,20030,0
23036,49711,0
23546,19160,0
24040,115612,0
24550,33094,0
25065,37518,0
25549,591454,470781
26062,40932,0
26574,45287,0
27081,55876,0
27589,35707,0
28043,37449,0
28553,53125,0
29062,56146,0
29569,48909,0
30077,46967,0
30586,75575,0
31099,34610,0
31554,54867,0
32062,29210,0
32569,31352,0
33071,54535,0
33585,36177,0
34088,35707,0
34601,32223,0
35102,31352,0
35611,59957,0
36067,30590,0
36552,606333,485660
,,
,,
