Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
35,1142424,596363
490,725448,179387
990,1731530,1185469
1497,1742659,1196598
1989,3114149,2568088
2496,2763860,2217799
3001,1857176,1311115
3505,1557661,1011600
4008,1658413,1112352
4509,2348478,1802417
5018,2318443,1772382
5514,3177211,2631150
6012,3038244,2492183
6516,4029104,3483043
7016,6558337,6012276
7519,5192800,4646739
8022,7487434,6941373
8531,7587447,7041386
9036,7279709,6733648
9544,6914819,6368758
9994,2197743,1651682
10514,204033,0
11014,1047133,501072
11504,1777835,1231774
12036,1105557,559496
12510,1831790,1285729
13013,1448218,902157
13513,1982069,1436008
14018,1180528,634467
14521,1193036,646975
15025,1109040,562979
15528,1101045,554984
16029,1116165,570104
16531,717091,171030
17037,523416,0
17544,31410,0
18010,41095,0
18509,70193,0
19021,95170,0
19523,156220,0
20036,44416,0
20540,125494,0
21045,29611,0
21550,33564,0
22056,69209,0
22562,25256,0
23070,35707,0
23527,30481,0
24034,66289,0
24546,40932,0
25045,41994,0
25546,60632,0
26056,59641,0
26560,33094,0
27070,48499,0
27578,45556,0
28074,228697,0
28535,57217,0
29051,39517,0
29550,54065,0
30063,47568,0
30567,59761,0
31075,39191,0
31585,40331,0
32095,44416,0
32550,28740,0
33060,46485,0
33564,28740,0
34076,45287,0
34582,40061,0
35092,60300,0
35601,58088,0
36054,43545,0
36543,593658,47597
,,
,,
,,
