Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
53,1087504,813701
535,1782241,1508438
1031,894568,620765
1490,2042835,1769032
2012,1108396,834593
2515,248729,0
3020,406231,132428
3522,123273,0
4010,616628,342825
4514,1389715,1115912
5012,2235292,1961489
5518,3053818,2780015
6025,4120552,3846749
6526,4136004,3862201
7030,3417902,3144099
7543,1810070,1536267
8038,1919836,1646033
8550,89005,0
9048,159049,0
9561,81006,0
9998,443843,170040
10501,695499,421696
11017,132993,0
11508,1014332,740529
12005,783883,510080
12510,236721,0
13012,237051,0
13529,53996,0
14030,90385,0
14535,66298,0
15036,110471,0
15539,93034,0
16031,265939,0
16537,595117,321314
17038,139199,0
17548,78382,0
18040,587947,314144
18558,80994,0
19062,71414,0
19517,81865,0
20010,282355,8552
20523,100428,0
21018,249523,0
21521,428882,155079
22033,97080,0
22541,67931,0
23041,128882,0
23547,104892,0
24045,167709,0
24555,69672,0
25054,145800,0
25557,144313,0
26062,137700,0
26559,654348,380545
27019,269222,0
27530,73156,0
28025,246240,0
28546,126157,0
29033,325036,51233
29554,94849,0
30052,134273,0
30562,78763,0
31063,100428,0
31555,788710,514907
32068,90066,0
32574,84045,0
33073,137700,0
33535,98196,0
34029,282355,8552
34546,89880,0
35040,328320,54517
35562,72285,0
36056,117166,0
36561,523614,249811
,,
,,
,,
