Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,775338,471869
504,799987,496518
994,1413225,1109756
1498,1554561,1251092
2000,1735254,1431785
2513,1416862,1113393
3028,71414,0
3518,1302304,998835
4026,2149653,1846184
4513,2638281,2334812
5016,3207067,2903598
5516,2862900,2559431
6019,2380623,2077154
6522,2749057,2445588
7031,1291238,987769
7545,1287444,983975
8047,1396894,1093425
8555,199217,0
9062,71142,0
9558,378761,75292
10003,790671,487202
10521,67931,0
11017,255139,0
11514,914108,610639
12025,159159,0
12515,629285,325816
13018,261001,0
13521,237507,0
14034,78588,0
14541,66189,0
15041,95931,0
15545,80342,0
16046,109905,0
16546,645308,341839
17051,74050,0
17551,157673,0
18053,207516,0
18566,75769,0
19012,150660,0
19523,67060,0
20015,236390,0
20527,93733,0
21031,158624,0
21523,652478,349009
22028,249523,0
22542,73429,0
23036,230833,0
23551,80123,0
24057,67931,0
24561,77511,0
25057,124740,0
25566,75769,0
26064,123120,0
26567,726535,423066
27021,249746,0
27531,74027,0
28032,148327,0
28541,100154,0
29038,195858,0
29552,71414,0
30052,93733,0
30559,121890,0
31061,72285,0
31557,377568,74099
32065,149040,0
32573,80123,0
33073,136079,0
33582,67060,0
34038,107123,0
34544,63576,0
35041,170093,0
35555,75769,0
36051,215179,0
36548,831730,528261
,,
,,
,,
