Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
7,1848927,860042
490,1114243,125358
994,1761025,772140
1489,2301045,1312160
1991,3569303,2580418
2499,2778207,1789322
3003,1893796,904911
3503,3182897,2194012
4014,4203919,3215034
4525,2888626,1899741
5027,1713210,724325
5509,2557820,1568935
6012,2175835,1186950
6520,944521,0
7037,95982,0
7540,275274,0
8034,688329,0
8497,225013,0
9011,91603,0
9506,374508,0
10012,248097,0
10515,233164,0
11025,90574,0
11520,863917,0
12029,144446,0
12518,1111898,123013
13021,253774,0
13526,240386,0
14029,219428,0
14538,141426,0
15047,89269,0
15546,131220,0
16054,60963,0
16494,695499,0
17005,68802,0
17503,272505,0
18002,234860,0
18509,305337,0
19011,781028,0
19509,1215450,226565
20029,1121789,132904
20529,1330048,341163
21033,1155675,166790
21525,1749155,760270
22028,1706134,717249
22536,1294181,305296
23046,1162370,173485
23551,1156723,167838
24043,1899727,910842
24553,1172606,183721
25009,1154559,165674
25508,536264,0
26020,405375,0
26510,767200,0
27025,58362,0
27521,288921,0
28037,124873,0
28524,269222,0
29037,71415,0
29545,89269,0
30051,76640,0
30551,92617,0
31057,73156,0
31547,795880,0
32062,78111,0
32567,103776,0
33020,83905,0
33521,305337,0
34035,74027,0
34533,134527,0
35042,71414,0
35533,302054,0
36042,130209,0
36534,870931,0
,,
,,
